Id	Site	Grid.10km	Expansion	ID	Block1PLS1	Block1PLS2	Block1PLS3	Block1PLS4	Block2PLS1	Block2PLS2	Block2PLS3	Block2PLS4
PA_3_MH_04_D_calibrated	MH	TL11	England	PA_3_MH_04_D_calibrated	0.01174466149088681	0.009986725342912896	0.00624033811423918	0.013125078067902205	7.184183951318006	2.8532277022866666	1.3774450251780843	0.26083309903953467
PA_3_MH_05_D_calibrated	MH	TL11	England	PA_3_MH_05_D_calibrated	-0.01842560769929504	0.006832500242855743	0.008395804245671174	-0.007355994349754163	7.184183951318006	2.8532277022866666	1.3774450251780843	0.26083309903953467
PA_3_MH_06_D_calibrated	MH	TL11	England	PA_3_MH_06_D_calibrated	-0.001309511352113908	0.020110474017645506	2.8717878810709686E-4	-0.02174600392669565	7.184183951318006	2.8532277022866666	1.3774450251780843	0.26083309903953467
PA_3_MH_07_D_calibrated	MH	TL11	England	PA_3_MH_07_D_calibrated	0.027881416252127072	0.001545312618699293	-0.008027433829131772	-0.02332704625467413	7.184183951318006	2.8532277022866666	1.3774450251780843	0.26083309903953467
PA_3_MH_08_D_calibrated	MH	TL11	England	PA_3_MH_08_D_calibrated	-0.004685228816409414	0.016006942306784233	0.01204367333575899	-0.009495378198402417	7.184183951318006	2.8532277022866666	1.3774450251780843	0.26083309903953467
PA_3_MH_09_D_calibrated	MH	TL11	England	PA_3_MH_09_D_calibrated	-0.007027069761825088	0.01690196267821434	-0.0034450847815850655	0.0024323171479858296	7.184183951318006	2.8532277022866666	1.3774450251780843	0.26083309903953467
PA_3_MH_10_D_calibrated	MH	TL11	England	PA_3_MH_10_D_calibrated	0.00842370194016899	0.022348939977050664	-0.0049759129335791765	0.0024657651869142913	7.184183951318006	2.8532277022866666	1.3774450251780843	0.26083309903953467
PA_3_MH_11_D_calibrated	MH	TL11	England	PA_3_MH_11_D_calibrated	0.03293567930371725	-0.018864597545390008	-0.02122366410066412	-0.006592141648508504	7.184183951318006	2.8532277022866666	1.3774450251780843	0.26083309903953467
PA_3_MH_12_D_calibrated	MH	TL11	England	PA_3_MH_12_D_calibrated	-0.0011041802316737975	0.005291601889435437	0.021555571326901196	-0.007094314715514416	7.184183951318006	2.8532277022866666	1.3774450251780843	0.26083309903953467
PA_3_MH_13_D_calibrated	MH	TL11	England	PA_3_MH_13_D_calibrated	0.00717016897663022	0.012088218598281877	-0.0064932832288331094	0.005971342093920697	7.184183951318006	2.8532277022866666	1.3774450251780843	0.26083309903953467
PA_3_MH_14_D_calibrated	MH	TL11	England	PA_3_MH_14_D_calibrated	0.021770644691148713	0.021964980114779424	-0.012488079097094013	0.002983734558415732	7.184183951318006	2.8532277022866666	1.3774450251780843	0.26083309903953467
PA_3_MH_15_D_calibrated	MH	TL11	England	PA_3_MH_15_D_calibrated	-0.021908691398444157	0.004857961498638213	0.01082758689904204	0.0435714188948935	7.184183951318006	2.8532277022866666	1.3774450251780843	0.26083309903953467
PA_3_MH_16_D_calibrated	MH	TL11	England	PA_3_MH_16_D_calibrated	0.007915921758084263	0.016198751677718143	-7.861997870750041E-4	-0.007603210133201848	7.184183951318006	2.8532277022866666	1.3774450251780843	0.26083309903953467
PA_3_MH_18_D_calibrated	MH	TL11	England	PA_3_MH_18_D_calibrated	1.2138893317496005E-4	0.020516225237203527	0.018671378356855204	-7.314135063423949E-4	7.184183951318006	2.8532277022866666	1.3774450251780843	0.26083309903953467
PA_4_RCHP_01_D_calibrated	RHCP	SO81	England	PA_4_RCHP_01_D_calibrated	-0.005670547666477136	-0.009092080941747042	0.0011426207831821324	0.001921667518040284	4.2592325884400255	3.1714096064687602	0.7069025313433196	0.6349837193933776
PA_4_RCHP_02_D_calibrated	RHCP	SO81	England	PA_4_RCHP_02_D_calibrated	0.011488388132078448	0.012318196083851728	-0.011022241158325737	2.3680014474643577E-4	4.2592325884400255	3.1714096064687602	0.7069025313433196	0.6349837193933776
PA_4_RCHP_03_D_calibrated	RHCP	SO81	England	PA_4_RCHP_03_D_calibrated	0.0015245603249361111	0.02173881878583577	0.006802325062519819	-0.01788191191011967	4.2592325884400255	3.1714096064687602	0.7069025313433196	0.6349837193933776
PA_4_RCHP_04_D_calibrated	RHCP	SO81	England	PA_4_RCHP_04_D_calibrated	-0.006324077820044346	0.01909709390598371	0.002032214463547631	-0.013745769329013526	4.2592325884400255	3.1714096064687602	0.7069025313433196	0.6349837193933776
PA_4_RCHP_05_D_calibrated	RHCP	SO81	England	PA_4_RCHP_05_D_calibrated	0.007858144009092367	-0.00998199139432618	-0.0033034583781888726	-0.01636853162583194	4.2592325884400255	3.1714096064687602	0.7069025313433196	0.6349837193933776
PA_4_RCHP_06_D_calibrated	RHCP	SO81	England	PA_4_RCHP_06_D_calibrated	-0.001366702948771505	0.005842377884326598	-0.0030296777562261795	-0.012587390085343642	4.2592325884400255	3.1714096064687602	0.7069025313433196	0.6349837193933776
PA_4_RCHP_07_D_calibrated	RHCP	SO81	England	PA_4_RCHP_07_D_calibrated	0.005393505356346211	0.013808352433900963	-0.006767783960030034	-0.011645020790601784	4.2592325884400255	3.1714096064687602	0.7069025313433196	0.6349837193933776
PA_4_RCHP_08_D_calibrated	RHCP	SO81	England	PA_4_RCHP_08_D_calibrated	0.013006945676378718	0.008170951177630448	-0.004593306651186285	0.004539541556218838	4.2592325884400255	3.1714096064687602	0.7069025313433196	0.6349837193933776
PA_4_RCHP_09_D_calibrated	RHCP	SO81	England	PA_4_RCHP_09_D_calibrated	0.0025735423646124074	0.0069681788885088995	-0.014021011627047265	-0.017237613902393745	4.2592325884400255	3.1714096064687602	0.7069025313433196	0.6349837193933776
PA_4_RCHP_10_D_calibrated	RHCP	SO81	England	PA_4_RCHP_10_D_calibrated	0.01232419809108346	0.008296282181017281	-0.002521171145707699	0.0037013713693956627	4.2592325884400255	3.1714096064687602	0.7069025313433196	0.6349837193933776
PA_4_RCHP_11_D_calibrated	RHCP	SO81	England	PA_4_RCHP_11_D_calibrated	0.014161008162440156	0.02547948013534846	0.00255042500934751	-0.03360625684946395	4.2592325884400255	3.1714096064687602	0.7069025313433196	0.6349837193933776
PA_4_RCHP_12_D_calibrated	RHCP	SO81	England	PA_4_RCHP_12_D_calibrated	0.005053886163583699	0.03496008969520146	0.013178908616779145	-0.010207522935947514	4.2592325884400255	3.1714096064687602	0.7069025313433196	0.6349837193933776
PA_4_RCHP_13_D_calibrated	RHCP	SO81	England	PA_4_RCHP_13_D_calibrated	-0.0016152283699810384	0.011102033281488208	0.002131457123439278	-0.025749367088496254	4.2592325884400255	3.1714096064687602	0.7069025313433196	0.6349837193933776
PA_4_RCHP_14_D_calibrated	RHCP	SO81	England	PA_4_RCHP_14_D_calibrated	0.020674606694557597	-0.006647533528495444	-0.013791490877499897	-0.02603871668254027	4.2592325884400255	3.1714096064687602	0.7069025313433196	0.6349837193933776
PA_4_RCHP_15_D_calibrated	RHCP	SO81	England	PA_4_RCHP_15_D_calibrated	0.013131257412044078	0.017701994461306214	-0.009315914142699508	0.008501950625054282	4.2592325884400255	3.1714096064687602	0.7069025313433196	0.6349837193933776
PA_4_RCHP_16_D_calibrated	RHCP	SO81	England	PA_4_RCHP_16_D_calibrated	-0.008811458718745883	0.01882395651824495	0.016053584369912114	-0.004509938352417577	4.2592325884400255	3.1714096064687602	0.7069025313433196	0.6349837193933776
PA_4_RCHP_17_D_calibrated	RHCP	SO81	England	PA_4_RCHP_17_D_calibrated	0.005464902711882793	0.023534563037468082	-0.0019204900279673066	-0.012258573950667567	4.2592325884400255	3.1714096064687602	0.7069025313433196	0.6349837193933776
PA_4_RCHP_18_D_calibrated	RHCP	SO81	England	PA_4_RCHP_18_D_calibrated	0.007645870444455971	0.004644621842968354	0.006752136146309385	-0.025997746956874623	4.2592325884400255	3.1714096064687602	0.7069025313433196	0.6349837193933776
PA_4_RCHP_19_D_calibrated	RHCP	SO81	England	PA_4_RCHP_19_D_calibrated	-0.008265728775469364	0.025386244176723728	0.007256614293053776	0.008329504769430961	4.2592325884400255	3.1714096064687602	0.7069025313433196	0.6349837193933776
PA_4_RCHP_20_D_calibrated	RHCP	SO81	England	PA_4_RCHP_20_D_calibrated	0.005842546657412835	0.023827134078743168	-0.005295512904499297	0.004676805687545597	4.2592325884400255	3.1714096064687602	0.7069025313433196	0.6349837193933776
PA_5_Ferm_01_D_calibrated	Ferm	SP98	England	PA_5_Ferm_01_D_calibrated	6.869351929459388E-4	0.007958811270407182	-9.070922291283447E-5	-0.011810284037503529	8.115916069380777	-0.659508559669543	-1.8844423217019106	-0.12058402534318374
PA_5_Ferm_02_D_calibrated	Ferm	SP98	England	PA_5_Ferm_02_D_calibrated	0.012273668930701849	0.017826303721817198	-0.005662647473275314	0.008097126230703335	8.115916069380777	-0.659508559669543	-1.8844423217019106	-0.12058402534318374
PA_5_Ferm_03_D_calibrated	Ferm	SP98	England	PA_5_Ferm_03_D_calibrated	8.852400105871797E-4	-1.8399801403941448E-4	8.338538534821832E-4	-0.0053097520844104665	8.115916069380777	-0.659508559669543	-1.8844423217019106	-0.12058402534318374
PA_5_Ferm_04_D_calibrated	Ferm	SP98	England	PA_5_Ferm_04_D_calibrated	0.006961980450599984	0.005721106908853976	0.007146123625641659	-0.00755085155713214	8.115916069380777	-0.659508559669543	-1.8844423217019106	-0.12058402534318374
PA_5_Ferm_05_D_calibrated	Ferm	SP98	England	PA_5_Ferm_05_D_calibrated	-7.657000213702491E-5	-0.013366929611736501	-0.011058144117568378	-0.0015248759795943782	8.115916069380777	-0.659508559669543	-1.8844423217019106	-0.12058402534318374
PA_5_Ferm_06_D_calibrated	Ferm	SP98	England	PA_5_Ferm_06_D_calibrated	-0.0012613614131861972	-0.003370062000573695	-0.007445945925017644	-0.01956362749510275	8.115916069380777	-0.659508559669543	-1.8844423217019106	-0.12058402534318374
PA_5_Ferm_07_D_calibrated	Ferm	SP98	England	PA_5_Ferm_07_D_calibrated	-0.014463274917413796	0.012597672650162397	0.0163379502860576	-0.006796745795034766	8.115916069380777	-0.659508559669543	-1.8844423217019106	-0.12058402534318374
PA_5_Ferm_08_D_calibrated	Ferm	SP98	England	PA_5_Ferm_08_D_calibrated	0.021597367069024234	0.009800968534169329	0.01626606909582075	-0.007891602582023611	8.115916069380777	-0.659508559669543	-1.8844423217019106	-0.12058402534318374
PA_5_Ferm_09_D_calibrated	Ferm	SP98	England	PA_5_Ferm_09_D_calibrated	-0.0030913758516811383	0.01860297881318488	0.0032923425181760014	-0.011208534542862403	8.115916069380777	-0.659508559669543	-1.8844423217019106	-0.12058402534318374
PA_5_Ferm_10_D_calibrated	Ferm	SP98	England	PA_5_Ferm_10_D_calibrated	0.001095953670264724	0.017527106090505153	-0.003546529360587139	-0.008794595589908435	8.115916069380777	-0.659508559669543	-1.8844423217019106	-0.12058402534318374
PA_5_Ferm_11_D_calibrated	Ferm	SP98	England	PA_5_Ferm_11_D_calibrated	0.022645062561984352	0.0075211868642894785	-0.013828819027119587	0.004147886043561818	8.115916069380777	-0.659508559669543	-1.8844423217019106	-0.12058402534318374
PA_5_Ferm_12_D_calibrated	Ferm	SP98	England	PA_5_Ferm_12_D_calibrated	0.011968752260353006	0.01031613970846178	0.0012193773743008614	-0.01327865341503831	8.115916069380777	-0.659508559669543	-1.8844423217019106	-0.12058402534318374
PA_5_Ferm_13_D_calibrated	Ferm	SP98	England	PA_5_Ferm_13_D_calibrated	0.0130738638489231	0.019257462386161044	-0.014743487914523647	-0.03882720162676305	8.115916069380777	-0.659508559669543	-1.8844423217019106	-0.12058402534318374
PA_5_Ferm_14_D_calibrated	Ferm	SP98	England	PA_5_Ferm_14_D_calibrated	0.010497442059371554	0.016082284402694675	0.004995107401546906	-0.011412404732205245	8.115916069380777	-0.659508559669543	-1.8844423217019106	-0.12058402534318374
PA_5_Ferm_15_D_calibrated	Ferm	SP98	England	PA_5_Ferm_15_D_calibrated	0.0012049324098093494	0.02702284248603385	0.004538209491519926	-0.014159239061770272	8.115916069380777	-0.659508559669543	-1.8844423217019106	-0.12058402534318374
PA_5_Ferm_16_D_calibrated	Ferm	SP98	England	PA_5_Ferm_16_D_calibrated	0.005130619338568541	0.009117525885639194	0.0021596198916653576	-0.007263841630096543	8.115916069380777	-0.659508559669543	-1.8844423217019106	-0.12058402534318374
PA_5_Ferm_17_D_calibrated	Ferm	SP98	England	PA_5_Ferm_17_D_calibrated	-0.0029916678394963747	0.0029255092960015364	-0.022292881455723966	0.0051561842030744	8.115916069380777	-0.659508559669543	-1.8844423217019106	-0.12058402534318374
PA_5_Ferm_18_D_calibrated	Ferm	SP98	England	PA_5_Ferm_18_D_calibrated	-0.0024199501164596147	0.012664929384885256	-0.01539600964088762	-0.010666268555438943	8.115916069380777	-0.659508559669543	-1.8844423217019106	-0.12058402534318374
PA_5_Ferm_19_D_calibrated	Ferm	SP98	England	PA_5_Ferm_19_D_calibrated	0.018203979640798597	0.009753017903105732	-0.020190138635867754	-0.006591881708679539	8.115916069380777	-0.659508559669543	-1.8844423217019106	-0.12058402534318374
PA_5_Ferm_20_D_calibrated	Ferm	SP98	England	PA_5_Ferm_20_D_calibrated	0.0012858032538555352	-0.004097669612720053	0.0019012858773990926	0.006990152989040711	8.115916069380777	-0.659508559669543	-1.8844423217019106	-0.12058402534318374
PA_6_Fox_01_D_calibrated	Fox	TG02	England	PA_6_Fox_01_D_calibrated	0.0014085955929121737	0.008769550877985524	-0.02079511952139329	0.014096166461388145	9.004348889327787	0.7760636501256781	0.7509124466349355	0.319956840658958
PA_6_Fox_02_D_calibrated	Fox	TG02	England	PA_6_Fox_02_D_calibrated	0.014511554499653103	0.011175972687842784	-0.011127334378328958	0.015219065116510014	9.004348889327787	0.7760636501256781	0.7509124466349355	0.319956840658958
PA_6_Fox_03_D_calibrated	Fox	TG02	England	PA_6_Fox_03_D_calibrated	0.018603597888874408	0.002251214121914002	3.695329288162112E-4	-0.010135763800833161	9.004348889327787	0.7760636501256781	0.7509124466349355	0.319956840658958
PA_6_Fox_04_D_calibrated	Fox	TG02	England	PA_6_Fox_04_D_calibrated	0.017690300723338822	0.01987999149010354	-0.005112613102934322	-0.024268418668385593	9.004348889327787	0.7760636501256781	0.7509124466349355	0.319956840658958
PA_6_Fox_05_D_calibrated	Fox	TG02	England	PA_6_Fox_05_D_calibrated	0.013378535700932807	0.02161367637374294	-0.004545530029113522	-0.008606675475440865	9.004348889327787	0.7760636501256781	0.7509124466349355	0.319956840658958
PA_6_Fox_06_D_calibrated	Fox	TG02	England	PA_6_Fox_06_D_calibrated	0.017820747982910917	0.010008822153691206	-0.0073045387204585185	-0.004000799525974319	9.004348889327787	0.7760636501256781	0.7509124466349355	0.319956840658958
PA_6_Fox_07_D_calibrated	Fox	TG02	England	PA_6_Fox_07_D_calibrated	0.017057550277604746	0.012636906361730243	-0.00917916025075478	-0.006394741885409938	9.004348889327787	0.7760636501256781	0.7509124466349355	0.319956840658958
PA_6_Fox_08_D_calibrated	Fox	TG02	England	PA_6_Fox_08_D_calibrated	1.5752274243811034E-4	0.009752742980193851	-0.013041643234380854	0.013927388981019589	9.004348889327787	0.7760636501256781	0.7509124466349355	0.319956840658958
PA_6_Fox_09_D_calibrated	Fox	TG02	England	PA_6_Fox_09_D_calibrated	0.004234058017102265	-0.0066788598720433166	-5.359241465937751E-4	0.012991788953545245	9.004348889327787	0.7760636501256781	0.7509124466349355	0.319956840658958
PA_6_Fox_10_D_calibrated	Fox	TG02	England	PA_6_Fox_10_D_calibrated	-0.0025746634439061363	0.008153066065559737	-0.007512781730272793	0.009007113491573335	9.004348889327787	0.7760636501256781	0.7509124466349355	0.319956840658958
PA_6_Fox_11_D_calibrated	Fox	TG02	England	PA_6_Fox_11_D_calibrated	-0.009925331139430673	0.018579553565354883	0.0025000101214418115	-3.810221003785698E-4	9.004348889327787	0.7760636501256781	0.7509124466349355	0.319956840658958
PA_6_Fox_12_D_calibrated	Fox	TG02	England	PA_6_Fox_12_D_calibrated	0.009884961611856261	0.020398636403510726	-0.0033829714706366267	0.006437015972953213	9.004348889327787	0.7760636501256781	0.7509124466349355	0.319956840658958
PA_6_Fox_13_D_calibrated	Fox	TG02	England	PA_6_Fox_13_D_calibrated	-0.0019615526427333467	0.009174143051439902	-8.835800862820944E-7	-0.008379407412283057	9.004348889327787	0.7760636501256781	0.7509124466349355	0.319956840658958
PA_6_Fox_14_D_calibrated	Fox	TG02	England	PA_6_Fox_14_D_calibrated	0.020082011076968123	0.011665808649444664	-0.0014455626229004093	-0.008186969322944796	9.004348889327787	0.7760636501256781	0.7509124466349355	0.319956840658958
PA_6_Fox_15_D_calibrated	Fox	TG02	England	PA_6_Fox_15_D_calibrated	0.015878380266506675	0.01390488656425279	0.006319687180619654	-0.008545746057087251	9.004348889327787	0.7760636501256781	0.7509124466349355	0.319956840658958
PA_6_Fox_16_D_calibrated	Fox	TG02	England	PA_6_Fox_16_D_calibrated	0.014351215532859037	0.017017308827577706	0.001390052458395629	-0.006137834024493811	9.004348889327787	0.7760636501256781	0.7509124466349355	0.319956840658958
PA_6_Fox_17_D_calibrated	Fox	TG02	England	PA_6_Fox_17_D_calibrated	-9.761328524728034E-4	0.007459594378767288	0.0044318297721755925	-0.004633299026515388	9.004348889327787	0.7760636501256781	0.7509124466349355	0.319956840658958
PA_6_Fox_18_D_calibrated	Fox	TG02	England	PA_6_Fox_18_D_calibrated	0.0017642901424430764	-0.012914870294745704	-0.007024347715651728	0.0062299367442573104	9.004348889327787	0.7760636501256781	0.7509124466349355	0.319956840658958
PA_6_Fox_19_D_calibrated	Fox	TG02	England	PA_6_Fox_19_D_calibrated	0.014550715123412925	-0.008276191623570864	-0.0250025789407126	-2.7926118909527963E-4	9.004348889327787	0.7760636501256781	0.7509124466349355	0.319956840658958
PA_6_Fox_20_D_calibrated	Fox	TG02	England	PA_6_Fox_20_D_calibrated	0.008479389971181183	-0.006348946495611961	-0.0026082734396612123	-0.0046290420839230125	9.004348889327787	0.7760636501256781	0.7509124466349355	0.319956840658958
PA_7_CA_01_D_calibrated	CA	SK32	England	PA_7_CA_01_D_calibrated	0.007883376290598288	0.01658904081895125	0.008087530761395966	-0.025575598899630955	3.0551585563870995	2.385958979694561	1.3200134035990798	-0.09448564525301484
PA_7_CA_02_D_calibrated	CA	SK32	England	PA_7_CA_02_D_calibrated	-0.011927394153314431	6.19746124878032E-4	0.015019962979395778	-0.013285806440482611	3.0551585563870995	2.385958979694561	1.3200134035990798	-0.09448564525301484
PA_7_CA_03_D_calibrated	CA	SK32	England	PA_7_CA_03_D_calibrated	0.008093775099314684	0.02001825699166591	0.005166706396268023	-0.0029603414719778414	3.0551585563870995	2.385958979694561	1.3200134035990798	-0.09448564525301484
PA_7_CA_04_D_calibrated	CA	SK32	England	PA_7_CA_04_D_calibrated	-0.0015939483289188442	-0.007634108980203077	-0.0024159235865604126	-0.01042190316643398	3.0551585563870995	2.385958979694561	1.3200134035990798	-0.09448564525301484
PA_7_CA_05_D_calibrated	CA	SK32	England	PA_7_CA_05_D_calibrated	0.006699841897884896	0.013768853635346282	0.0038838907994505284	0.008127168043518268	3.0551585563870995	2.385958979694561	1.3200134035990798	-0.09448564525301484
PA_7_CA_06_D_calibrated	CA	SK32	England	PA_7_CA_06_D_calibrated	6.350456523234209E-5	-5.521928735676487E-4	0.008503141560825647	0.009013225789541958	3.0551585563870995	2.385958979694561	1.3200134035990798	-0.09448564525301484
PA_7_CA_07_D_calibrated	CA	SK32	England	PA_7_CA_07_D_calibrated	0.0011743722650186985	0.008701897963665736	0.023510044379465772	-0.016146470294420966	3.0551585563870995	2.385958979694561	1.3200134035990798	-0.09448564525301484
PA_7_CA_08_D_calibrated	CA	SK32	England	PA_7_CA_08_D_calibrated	-9.771199965332702E-6	0.004517794442969116	-0.0010432754478510008	0.009703845416442076	3.0551585563870995	2.385958979694561	1.3200134035990798	-0.09448564525301484
PA_7_CA_09_D_calibrated	CA	SK32	England	PA_7_CA_09_D_calibrated	-0.008021505038296463	0.0015362659152696218	-0.008128384011499306	0.019495141593311064	3.0551585563870995	2.385958979694561	1.3200134035990798	-0.09448564525301484
PA_7_CA_10_D_calibrated	CA	SK32	England	PA_7_CA_10_D_calibrated	-0.013386680973184186	0.008298792672776417	0.023318000065131267	0.0026969722951179316	3.0551585563870995	2.385958979694561	1.3200134035990798	-0.09448564525301484
PA_7_CA_11_D_calibrated	CA	SK32	England	PA_7_CA_11_D_calibrated	-0.0023967327275693294	0.0030544473070835943	0.01624977563149021	0.007990716994232332	3.0551585563870995	2.385958979694561	1.3200134035990798	-0.09448564525301484
PA_7_CA_12_D_calibrated	CA	SK32	England	PA_7_CA_12_D_calibrated	-0.009814659591395854	0.005390054429248384	0.019187637644319543	0.002233220259948317	3.0551585563870995	2.385958979694561	1.3200134035990798	-0.09448564525301484
PA_7_CA_13_D_calibrated	CA	SK32	England	PA_7_CA_13_D_calibrated	0.005414462035816654	0.0036232323722909677	-3.495571439931437E-5	-0.023479548969829556	3.0551585563870995	2.385958979694561	1.3200134035990798	-0.09448564525301484
PA_7_CA_14_D_calibrated	CA	SK32	England	PA_7_CA_14_D_calibrated	-0.005146571998901071	0.015455486049680101	0.0030824126175794356	0.0023975679128599727	3.0551585563870995	2.385958979694561	1.3200134035990798	-0.09448564525301484
PA_7_CA_15_D_calibrated	CA	SK32	England	PA_7_CA_15_D_calibrated	0.0053527700179074	-0.010266220720886524	0.008635680565480225	0.0017799116056572883	3.0551585563870995	2.385958979694561	1.3200134035990798	-0.09448564525301484
PA_7_CA_16_D_calibrated	CA	SK32	England	PA_7_CA_16_D_calibrated	0.00570575625456514	-0.007173846823002218	0.017328453971883685	-0.017300756741458773	3.0551585563870995	2.385958979694561	1.3200134035990798	-0.09448564525301484
PA_7_CA_17_D_calibrated	CA	SK32	England	PA_7_CA_17_D_calibrated	-0.00328340268648174	0.0019190216196450266	0.01844993721937324	8.131633262411221E-4	3.0551585563870995	2.385958979694561	1.3200134035990798	-0.09448564525301484
PA_7_CA_18_D_calibrated	CA	SK32	England	PA_7_CA_18_D_calibrated	-0.006816757917082922	-0.004840993528339296	0.007514995623179569	-0.002302386060249959	3.0551585563870995	2.385958979694561	1.3200134035990798	-0.09448564525301484
