Id	Site	Grid.10km	Expansion	ID	RegScore1
PA_30_CB_09_D_calibrated	CB	NG82	Scotland	PA_30_CB_09_D_calibrated	0.003517130722632508
PA_30_CB_10_D_calibrated	CB	NG82	Scotland	PA_30_CB_10_D_calibrated	0.009969235533529967
PA_31_Cdho_01_D_calibrated	Cdho	NH54	Scotland	PA_31_Cdho_01_D_calibrated	4.897782752730151E-4
PA_31_Cdho_02_D_calibrated	Cdho	NH54	Scotland	PA_31_Cdho_02_D_calibrated	0.00835771216544777
PA_31_Cdho_03_D_calibrated	Cdho	NH54	Scotland	PA_31_Cdho_03_D_calibrated	9.554092360280532E-4
PA_31_Cdho_04_D_calibrated	Cdho	NH54	Scotland	PA_31_Cdho_04_D_calibrated	0.021488296289039827
PA_31_Cdho_05_D_calibrated	Cdho	NH54	Scotland	PA_31_Cdho_05_D_calibrated	-0.005877352773249823
PA_31_Cdho_06_D_calibrated	Cdho	NH54	Scotland	PA_31_Cdho_06_D_calibrated	0.008196181535671644
PA_31_Cdho_07_D_calibrated	Cdho	NH54	Scotland	PA_31_Cdho_07_D_calibrated	0.005456537801101955
PA_31_Cdho_08_D_calibrated	Cdho	NH54	Scotland	PA_31_Cdho_08_D_calibrated	0.012219359416620404
PA_31_Cdho_09_D_calibrated	Cdho	NH54	Scotland	PA_31_Cdho_09_D_calibrated	-0.002521011573458059
PA_31_Cdho_10_D_calibrated	Cdho	NH54	Scotland	PA_31_Cdho_10_D_calibrated	-0.007077968203236941
PA_31_Cdho_11_D_calibrated	Cdho	NH54	Scotland	PA_31_Cdho_11_D_calibrated	0.009829097306395246
PA_31_Cdho_12_D_calibrated	Cdho	NH54	Scotland	PA_31_Cdho_12_D_calibrated	0.012959273377220786
PA_31_Cdho_13_D_calibrated	Cdho	NH54	Scotland	PA_31_Cdho_13_D_calibrated	-0.0019970352883705257
PA_31_Cdho_14_D_calibrated	Cdho	NH54	Scotland	PA_31_Cdho_14_D_calibrated	0.004740262904212837
PA_31_Cdho_15_D_calibrated	Cdho	NH54	Scotland	PA_31_Cdho_15_D_calibrated	0.01897037881462038
PA_31_Cdho_16_D_calibrated	Cdho	NH54	Scotland	PA_31_Cdho_16_D_calibrated	0.012705366697058426
PA_31_Cdho_17_D_calibrated	Cdho	NH54	Scotland	PA_31_Cdho_17_D_calibrated	0.0063261387247252
PA_31_Cdho_18_D_calibrated	Cdho	NH54	Scotland	PA_31_Cdho_18_D_calibrated	0.012820134274348626
PA_31_Cdho_19_D_calibrated	Cdho	NH54	Scotland	PA_31_Cdho_19_D_calibrated	0.004363346177551855
PA_31_Cdho_20_D_calibrated	Cdho	NH54	Scotland	PA_31_Cdho_20_D_calibrated	0.01444998087121702
PA_32_MW_01_D_calibrated	MW	NH69	Scotland	PA_32_MW_01_D_calibrated	0.011707295090184307
PA_32_MW_02_D_calibrated	MW	NH69	Scotland	PA_32_MW_02_D_calibrated	0.010303806464087881
PA_32_MW_03_D_calibrated	MW	NH69	Scotland	PA_32_MW_03_D_calibrated	0.021969141054655014
PA_32_MW_04_D_calibrated	MW	NH69	Scotland	PA_32_MW_04_D_calibrated	0.014068299932896832
PA_32_MW_05_D_calibrated	MW	NH69	Scotland	PA_32_MW_05_D_calibrated	0.015526679372543229
PA_32_MW_06_D_calibrated	MW	NH69	Scotland	PA_32_MW_06_D_calibrated	0.021889198872678747
PA_32_MW_07_D_calibrated	MW	NH69	Scotland	PA_32_MW_07_D_calibrated	0.02640228051180236
PA_32_MW_08_D_calibrated	MW	NH69	Scotland	PA_32_MW_08_D_calibrated	0.008423631566225704
PA_32_MW_10_D_calibrated	MW	NH69	Scotland	PA_32_MW_10_D_calibrated	0.03075594577209658
PA_32_MW_11_D_calibrated	MW	NH69	Scotland	PA_32_MW_11_D_calibrated	0.0046008261165637904
PA_32_MW_12_D_calibrated	MW	NH69	Scotland	PA_32_MW_12_D_calibrated	-0.0030537897814883657
PA_32_MW_13_D_calibrated	MW	NH69	Scotland	PA_32_MW_13_D_calibrated	-0.016484032020433075
PA_32_MW_14_D_calibrated	MW	NH69	Scotland	PA_32_MW_14_D_calibrated	0.00622131230502688
PA_32_MW_15_D_calibrated	MW	NH69	Scotland	PA_32_MW_15_D_calibrated	0.027089650512200157
PA_32_MW_16_D_calibrated	MW	NH69	Scotland	PA_32_MW_16_D_calibrated	0.010392034931686599
PA_32_MW_17_D_calibrated	MW	NH69	Scotland	PA_32_MW_17_D_calibrated	0.009706679683547268
PA_32_MW_18_D_calibrated	MW	NH69	Scotland	PA_32_MW_18_D_calibrated	0.012209128048422854
PA_32_MW_19_D_calibrated	MW	NH69	Scotland	PA_32_MW_19_D_calibrated	0.0100746652395985
PA_32_MW_20_D_calibrated	MW	NH69	Scotland	PA_32_MW_20_D_calibrated	0.026502893090920087
C19M2_D_calibrated	CS_CarvCopse	SU13	England	C19M2_D_calibrated	-0.0033019734779648822
C19M3_D_calibrated	CS_CarvCopse	SU13	England	C19M3_D_calibrated	0.01717095663852376
C19M4_D_calibrated	CS_CarvCopse	SU13	England	C19M4_D_calibrated	0.029776780663849683
C19M5_D_calibrated	CS_CarvCopse	SU13	England	C19M5_D_calibrated	0.017300806160292944
C19M6_D_RH_calibrated	CS_CarvCopse	SU13	England	C19M6_D_RH_calibrated	0.004947780310470183
C19M7_D_calibrated	CS_CarvCopse	SU13	England	C19M7_D_calibrated	-0.03954426209157926
C19M8_D_calibrated	CS_CarvCopse	SU13	England	C19M8_D_calibrated	-0.010418201688850586
C19M9_D_calibrated	CS_CarvCopse	SU13	England	C19M9_D_calibrated	0.019854845859503877
C19M10_D_calibrated	CS_CarvCopse	SU13	England	C19M10_D_calibrated	-0.0028968805510690434
C19M11_D_RH_calibrated	CS_CarvCopse	SU13	England	C19M11_D_RH_calibrated	-0.006521231089794978
C19M12_D_RH_calibrated	CS_CarvCopse	SU13	England	C19M12_D_RH_calibrated	0.025129147151499116
C19M13_D_RH_calibrated	CS_CarvCopse	SU13	England	C19M13_D_RH_calibrated	-0.009564246258028564
C19M15_D_calibrated	CS_CarvCopse	SU13	England	C19M15_D_calibrated	-0.0062473731706946985
C19M16_D_calibrated	CS_CarvCopse	SU13	England	C19M16_D_calibrated	-0.01700813491993132
C19M17_D_calibrated	CS_CarvCopse	SU13	England	C19M17_D_calibrated	0.00490919749208437
C19M18_D_RH_calibrated	CS_CarvCopse	SU13	England	C19M18_D_RH_calibrated	-0.022266073661295044
C19M20_D_calibrated	CS_CarvCopse	SU13	England	C19M20_D_calibrated	-0.00802804947029644
C19M21_D_calibrated	CS_MarDwn	SU02	England	C19M21_D_calibrated	-0.016526449582141212
C19M22_D_calibrated	CS_MarDwn	SU02	England	C19M22_D_calibrated	-0.01390135829218299
C19M23_D_calibrated	CS_MarDwn	SU02	England	C19M23_D_calibrated	-0.01411817276326385
C19M24_D_calibrated	CS_MarDwn	SU02	England	C19M24_D_calibrated	-0.0012212670880754244
C19M25_D_calibrated	CS_MarDwn	SU02	England	C19M25_D_calibrated	-0.012221360254977217
C19M27_D_RH_calibrated	CS_Snapes	SU03	England	C19M27_D_RH_calibrated	-0.011098509108464459
C19M28_D_calibrated	CS_Snapes	SU03	England	C19M28_D_calibrated	0.004175405131292829
C19M29_D_RH_calibrated	CS_Snapes	SU03	England	C19M29_D_RH_calibrated	-0.004619629816206103
C19M30_D_calibrated	CS_Snapes	SU03	England	C19M30_D_calibrated	-0.004671710678534761
C19M31_D_RH_calibrated	CS_Snapes	SU03	England	C19M31_D_RH_calibrated	0.0065791142424651535
C19M33_D_calibrated	CS_Snapes	SU03	England	C19M33_D_calibrated	-0.02197384328479228
C19M34_D_calibrated	CS_Snapes	SU03	England	C19M34_D_calibrated	0.0010197676536863546
C19M35_D_calibrated	CS_Snapes	SU03	England	C19M35_D_calibrated	-0.007336509186047131
C19M36_D_calibrated	CS_Snapes	SU03	England	C19M36_D_calibrated	-0.013379478042950642
C19M38_D_RH_calibrated	CS_Snapes	SU03	England	C19M38_D_RH_calibrated	0.007946538683234894
C19M39_D_calibrated	CS_Snapes	SU03	England	C19M39_D_calibrated	0.0049266127954181345
C19M40_D_RH_calibrated	CS_Snapes	SU03	England	C19M40_D_RH_calibrated	-0.01543028449016839
ESM1_D_calibrated	ES_HadRail	TM04	England	ESM1_D_calibrated	-0.04071223199309604
ESM2_D_calibrated	ES_HadRail	TM04	England	ESM2_D_calibrated	-0.01762631679429688
ESM3_D_calibrated	ES_HadRail	TM04	England	ESM3_D_calibrated	-0.007938265532800288
ESM4_D_calibrated	ES_HadRail	TM04	England	ESM4_D_calibrated	-0.014401115967539218
ESM5_D_calibrated	ES_HadRail	TM04	England	ESM5_D_calibrated	-0.004920608409926922
ESM7_D_calibrated	ES_HadRail	TM04	England	ESM7_D_calibrated	-0.011854064677424007
ESM8_D_calibrated	ES_HadRail	TM04	England	ESM8_D_calibrated	-0.023948158646524637
ESM9_D_calibrated	ES_HadRail	TM04	England	ESM9_D_calibrated	-0.016582395726231887
ESM10_D_calibrated	ES_HadRail	TM04	England	ESM10_D_calibrated	-0.015006214062096377
ESM11_D_calibrated	ES_HadRail	TM04	England	ESM11_D_calibrated	-0.01411034313130766
ESM12_D_calibrated	ES_HadRail	TM04	England	ESM12_D_calibrated	-0.023546857984433265
ESM13_D_calibrated	ES_HadRail	TM04	England	ESM13_D_calibrated	-0.0246727202571965
ESM14_D_calibrated	ES_HadRail	TM04	England	ESM14_D_calibrated	-0.023107693083487185
ESM15_D_calibrated	ES_HadRail	TM04	England	ESM15_D_calibrated	-0.007721316656669754
ESM16_D_calibrated	ES_HadRail	TM04	England	ESM16_D_calibrated	-0.01417274109190366
ESM17_D_calibrated	ES_HadRail	TM04	England	ESM17_D_calibrated	-0.004606971426990923
ESM18_D_calibrated	ES_HadRail	TM04	England	ESM18_D_calibrated	-0.02971791857923509
ESM19_D_calibrated	ES_HadRail	TM04	England	ESM19_D_calibrated	-0.04440763195840022
ESM20_D_calibrated	ES_HadRail	TM04	England	ESM20_D_calibrated	-0.029267957875747
ESM21_D_calibrated	ES_Wolves	TM04	England	ESM21_D_calibrated	-0.014387164333540946
ESM22_D_calibrated	ES_Wolves	TM04	England	ESM22_D_calibrated	-0.008593255258509853
ESM24_D_calibrated	ES_Wolves	TM04	England	ESM24_D_calibrated	-0.014000468391920172
ESM25_D_calibrated	ES_Wolves	TM04	England	ESM25_D_calibrated	-0.003269103923242658
ESM26_D_calibrated	ES_Wolves	TM04	England	ESM26_D_calibrated	-0.03013788452419619
ESM27_D_calibrated	ES_Wolves	TM04	England	ESM27_D_calibrated	-0.0194449533320769
ESM28_D_calibrated	ES_Wolves	TM04	England	ESM28_D_calibrated	-0.05580524375597818
ESM30_D_calibrated	ES_Wolves	TM04	England	ESM30_D_calibrated	-0.001961245793510898
ESM31_D_calibrated	ES_StourW	TM13	England	ESM31_D_calibrated	-0.01698798547424635
ESM32_D_calibrated	ES_StourW	TM13	England	ESM32_D_calibrated	-0.02642632954400445
ESM33_D_calibrated	ES_StourW	TM13	England	ESM33_D_calibrated	-0.029035912258300423
ESM34_D_calibrated	ES_StourW	TM13	England	ESM34_D_calibrated	-0.002098244630595276
ESM36_D_calibrated	ES_StourW	TM13	England	ESM36_D_calibrated	-0.010647607564049548
ESM38_D_calibrated	ES_StourW	TM13	England	ESM38_D_calibrated	-0.0048134324929419
ESM39_D_calibrated	ES_StourW	TM13	England	ESM39_D_calibrated	3.408688823030139E-4
CCM1_D_calibrated	CC_FennM	SJ43	England	CCM1_D_calibrated	-0.007602093816523014
CCM3_D_calibrated	CC_FennM	SJ43	England	CCM3_D_calibrated	-0.0127413897280627
CCM4_D_calibrated	CC_FennM	SJ43	England	CCM4_D_calibrated	0.005056250527453879
CCM6_D_calibrated	CC_FennM	SJ43	England	CCM6_D_calibrated	-0.0013370305002497716
CCM7_D_calibrated	CC_FennM	SJ43	England	CCM7_D_calibrated	-0.006339571099791523
CCM8_D_calibrated	CC_FennM	SJ43	England	CCM8_D_calibrated	-0.011946760694241073
CCM9_D_calibrated	CC_FennM	SJ43	England	CCM9_D_calibrated	-0.010054774130448703
CCM10_D_calibrated	CC_FennM	SJ43	England	CCM10_D_calibrated	-0.022066511221736775
CCM11_D_calibrated	CC_FennM	SJ43	England	CCM11_D_calibrated	-0.005720860567181882
CCM12_D_calibrated	CC_FennM	SJ43	England	CCM12_D_calibrated	-0.017627340777218697
CCM13_D_calibrated	CC_FennM	SJ43	England	CCM13_D_calibrated	-0.015442001603192765
CCM14_D_calibrated	CC_FennM	SJ43	England	CCM14_D_calibrated	-0.00401716806488071
CCM15_D_calibrated	CC_BettiM	SJ43	England	CCM15_D_calibrated	0.008452519199100604
CCM16_D_calibrated	CC_BettiM	SJ43	England	CCM16_D_calibrated	-0.025120093025251138
CCM17_D_calibrated	CC_BettiM	SJ43	England	CCM17_D_calibrated	-0.0019481946089248531
CCM18_D_calibrated	CC_BettiM	SJ43	England	CCM18_D_calibrated	0.007224722795174671
CCM20_D_calibrated	CC_BettiM	SJ43	England	CCM20_D_calibrated	0.0012074155310493966
CCM22_D_calibrated	CC_LlanRocks	SJ43	England	CCM22_D_calibrated	0.010266122708223514
CCM23_D_calibrated	CC_LlanRocks	SJ43	England	CCM23_D_calibrated	-0.005709212283672681
CCM24_D_calibrated	CC_LlanRocks	SJ43	England	CCM24_D_calibrated	0.0029173726656136064
CCM25_D_calibrated	CC_LlanRocks	SJ22	England	CCM25_D_calibrated	-0.016263577384172036
CCM26_D_calibrated	CC_LlanRocks	SJ22	England	CCM26_D_calibrated	0.023063289542539625
CCM27_D_calibrated	CC_LlanRocks	SJ22	England	CCM27_D_calibrated	0.004187964687286024
CCM28_D_calibrated	CC_LlanRocks	SJ22	England	CCM28_D_calibrated	-0.005820089716483642
CCM29_D_calibrated	CC_LlanRocks	SJ22	England	CCM29_D_calibrated	-0.0032045326859999382
CCM30_D_calibrated	CC_LlanRocks	SJ22	England	CCM30_D_calibrated	-1.8787534316122274E-4
CCM31_D_calibrated	CC_LlanHill	SJ22	England	CCM31_D_calibrated	-0.017827362850476737
CCM32_D_calibrated	CC_LlanHill	SJ22	England	CCM32_D_calibrated	-0.009823392576110429
CCM33_D_calibrated	CC_LlanHill	SJ22	England	CCM33_D_calibrated	0.0029397878907121717
CCM34_D_calibrated	CC_LlanHill	SJ22	England	CCM34_D_calibrated	0.008954598235591176
CCM35_D_calibrated	CC_LlanHill	SJ22	England	CCM35_D_calibrated	-0.016625188596127854
CCM36_D_calibrated	CC_LlanHill	SJ22	England	CCM36_D_calibrated	-0.019243512780502087
CCM37_D_calibrated	CC_LlanHill	SJ22	England	CCM37_D_calibrated	-0.004913304072809042
CCM38_D_calibrated	CC_LlanHill	SJ22	England	CCM38_D_calibrated	-0.005905709381600984
CCM39_D_calibrated	CC_LlanHill	SJ22	England	CCM39_D_calibrated	-2.6065580298525494E-4
CCM40_D_calibrated	CC_LlanHill	SJ22	England	CCM40_D_calibrated	-0.013281743051427122
EN19M2_D_calibrated	EC_PrioryF	TA03	England	EN19M2_D_calibrated	-0.001983899665785161
EN19M3_D_calibrated	EC_PrioryF	TA03	England	EN19M3_D_calibrated	-0.001360083339634489
EN19M4_D_calibrated	EC_WL	TA03	England	EN19M4_D_calibrated	0.014451279047528897
EN19M5_D_calibrated	EC_WL	TA03	England	EN19M5_D_calibrated	-0.008086340253307246
EN19M8_D_calibrated	EC_WL	TA03	England	EN19M8_D_calibrated	0.0021562101913758023
EN19M9_D_calibrated	EC_WL	TA03	England	EN19M9_D_calibrated	0.007599193454976534
EN19M10_D_calibrated	EC_WL	TA03	England	EN19M10_D_calibrated	-9.747425778591353E-4
EN19M11_D_calibrated	EC_WL	TA03	England	EN19M11_D_calibrated	0.006329252569625126
EN19M12_D_calibrated	EC_WL	TA03	England	EN19M12_D_calibrated	0.00381177430896088
EN19M13_D_calibrated	EC_WL	TA03	England	EN19M13_D_calibrated	0.014885126497689782
EN19M16_D_calibrated	EC_WL	TA03	England	EN19M16_D_calibrated	-0.010130958616021177
EN19M18_D_calibrated	EC_WL	TA03	England	EN19M18_D_calibrated	5.620219786131022E-4
EN19M21_D_calibrated	EC_HudWay	SE84	England	EN19M21_D_calibrated	1.3778975517027888E-4
EN19M22_D_calibrated	EC_HudWay	SE84	England	EN19M22_D_calibrated	-0.004599554379951779
EN19M23_D_calibrated	EC_HudWay	SE84	England	EN19M23_D_calibrated	0.021802010228334258
EN19M25_D_calibrated	EC_HudWayCP	SE94	England	EN19M25_D_calibrated	-0.0030892874297181257
EN19M26_D_calibrated	EC_HudWayCP	SE94	England	EN19M26_D_calibrated	-0.0065373487304615
EN19M27_D_calibrated	EC_HudWayCP	SE94	England	EN19M27_D_calibrated	0.017656386463351124
EN19M28_D_calibrated	EC_HudWayCP	SE94	England	EN19M28_D_calibrated	0.010769197085289943
EN19M30_D_calibrated	EC_HudWayCP	SE94	England	EN19M30_D_calibrated	0.0010049743681369162
EN19M31_D_calibrated	EC_HudWay	SE84	England	EN19M31_D_calibrated	-0.021307972282076804
EN19M32_D_calibrated	EC_HudWay	SE84	England	EN19M32_D_calibrated	-0.002563272403830325
EN19M34_D_calibrated	EC_HudWay	SE84	England	EN19M34_D_calibrated	0.006730476811091742
EN19M35_D_calibrated	EC_HudWay	SE84	England	EN19M35_D_calibrated	0.007144926288768314
EN19M37_D_calibrated	EC_HudWay	SE84	England	EN19M37_D_calibrated	0.01982864537176661
EN19M38_D_calibrated	EC_HudWay	SE84	England	EN19M38_D_calibrated	0.004190856317857882
EN19M40_D_calibrated	EC_HudWay	SE84	England	EN19M40_D_calibrated	0.006004431871269333
CNM1_D_calibrated	CN_ShianW	NM94	Scotland	CNM1_D_calibrated	0.007697960114963104
CNM3_D_calibrated	CN_ShianW	NM94	Scotland	CNM3_D_calibrated	3.3932678021355314E-4
CNM4_D_calibrated	CN_ShianW	NM94	Scotland	CNM4_D_calibrated	-0.02277619806489205
CNM5_D_calibrated	CN_ShianW	NM94	Scotland	CNM5_D_calibrated	0.021656933804599265
CNM6_D_calibrated	CN_ShianW	NM94	Scotland	CNM6_D_calibrated	0.003193787866073123
CNM7_D_calibrated	CN_ShianW	NM94	Scotland	CNM7_D_calibrated	0.038306867807106314
CNM8_D_calibrated	CN_ShianW	NM94	Scotland	CNM8_D_calibrated	0.013890574469815186
CNM9_D_calibrated	CN_ShianW	NM94	Scotland	CNM9_D_calibrated	0.004557249106141765
CNM10_D_calibrated	CN_ShianW	NM94	Scotland	CNM10_D_calibrated	-0.005809662658840608
CNM11_D_calibrated	CN_ShianW	NM94	Scotland	CNM11_D_calibrated	-0.0044315244401444565
CNM12_D_calibrated	CN_ShianW	NM94	Scotland	CNM12_D_calibrated	0.0011544420279529135
CNM13_D_calibrated	CN_ShianW	NM94	Scotland	CNM13_D_calibrated	-0.0027822959656852914
CNM14_D_calibrated	CN_ShianW	NM94	Scotland	CNM14_D_calibrated	-0.003671840235944611
CNM16_D_calibrated	CN_ShianW	NM94	Scotland	CNM16_D_calibrated	-0.0024418356740743825
CNM17_D_calibrated	CN_ShianW	NM94	Scotland	CNM17_D_calibrated	0.0023176733989645855
CNM18_D_calibrated	CN_ShianW	NM94	Scotland	CNM18_D_calibrated	-8.59100068533048E-4
CNM19_D_calibrated	CN_ShianW	NM94	Scotland	CNM19_D_calibrated	0.009733458135477943
CNM20_D_calibrated	CN_ShianW	NM94	Scotland	CNM20_D_calibrated	-0.016048843147910573
CNM21_D_calibrated	CN_Glasdrum	NN04	Scotland	CNM21_D_calibrated	-0.002885501689369619
CNM23_D_calibrated	CN_Glasdrum	NN04	Scotland	CNM23_D_calibrated	-3.6989121874111226E-4
CNM24_D_calibrated	CN_Glasdrum	NN04	Scotland	CNM24_D_calibrated	-0.013066363715025925
CNM25_D_calibrated	CN_Glasdrum	NN04	Scotland	CNM25_D_calibrated	-0.01585634712236931
CNM26_D_calibrated	CN_Glasdrum	NN04	Scotland	CNM26_D_calibrated	0.03274564907038368
CNM27_D_calibrated	CN_Glasdrum	NN04	Scotland	CNM27_D_calibrated	-0.008542272361349348
CNM29_D_calibrated	CN_Glasdrum	NN04	Scotland	CNM29_D_calibrated	-0.007149380827052252
CNM30_D_calibrated	CN_Glasdrum	NN04	Scotland	CNM30_D_calibrated	0.009376883638801042
CNM31_D_calibrated	CN_Glasdrum	NN04	Scotland	CNM31_D_calibrated	0.009748566112378865
CNM32_D_calibrated	CN_Glasdrum	NN04	Scotland	CNM32_D_calibrated	0.0014417807873389338
CNM33_D_calibrated	CN_Glasdrum	NN04	Scotland	CNM33_D_calibrated	-0.001005426207040503
CNM34_D_calibrated	CN_Glasdrum	NN04	Scotland	CNM34_D_calibrated	0.0063520691084150895
CNM35_D_calibrated	CN_Glasdrum	NN04	Scotland	CNM35_D_calibrated	-1.7029308963816166E-4
CNM37_D_calibrated	CN_Glasdrum	NN04	Scotland	CNM37_D_calibrated	0.013224010165797287
CNM38_D_calibrated	CN_Glasdrum	NN04	Scotland	CNM38_D_calibrated	-0.002620522847168483
CNM39_D_calibrated	CN_Glasdrum	NN04	Scotland	CNM39_D_calibrated	0.005937928408891669
CNM40_D_calibrated	CN_Glasdrum	NN04	Scotland	CNM40_D_calibrated	-0.005304342004105379
ENM1_D_calibrated	EN_Dunph	NJ04	Scotland	ENM1_D_calibrated	0.007868288313700933
ENM4_D_calibrated	EN_DivV	NJ04	Scotland	ENM4_D_calibrated	-0.0031859614718972255
ENM7_D_calibrated	EN_DavaW	NJ04	Scotland	ENM7_D_calibrated	-0.0033703047334995967
ENM9_D_calibrated	EN_DavaW	NJ04	Scotland	ENM9_D_calibrated	-0.012548969019084514
ENM11_D_calibrated	EN_DavaW	NJ04	Scotland	ENM11_D_calibrated	-0.010040390273109396
ENM13_D_calibrated	EN_DavaW	NJ04	Scotland	ENM13_D_calibrated	-0.0028196665805127544
ENM14_D_calibrated	EN_DavaW	NJ04	Scotland	ENM14_D_calibrated	0.010232376016235382
ENM15_D_calibrated	EN_DavaW	NJ04	Scotland	ENM15_D_calibrated	-0.009043804990099272
ENM16_D_calibrated	EN_DavaW	NJ04	Scotland	ENM16_D_calibrated	-0.013390040199406282
ENM18_D_calibrated	EN_DavaW	NJ04	Scotland	ENM18_D_calibrated	0.008402037472772081
ENM20_D_calibrated	EN_DavaW	NJ04	Scotland	ENM20_D_calibrated	-0.008781490986117494
ENM21_D_calibrated	EN_DrumW	NJ14	Scotland	ENM21_D_calibrated	-0.009557400812697391
ENM23_D_calibrated	EN_DrumW	NJ14	Scotland	ENM23_D_calibrated	-0.018654996792305888
ENM24_D_calibrated	EN_DrumW	NJ14	Scotland	ENM24_D_calibrated	-0.005470962649409343
ENM25_D_calibrated	EN_DrumW	NJ14	Scotland	ENM25_D_calibrated	0.0015171205593841875
ENM26_D_calibrated	EN_DrumW	NJ14	Scotland	ENM26_D_calibrated	0.00581381987624226
ENM28_D_calibrated	EN_DrumW	NJ14	Scotland	ENM28_D_calibrated	-0.009529530113456003
ENM29_D_calibrated	EN_DrumW	NJ14	Scotland	ENM29_D_calibrated	-0.011507365767802057
ENM32_D_calibrated	EN_DrumW	NJ14	Scotland	ENM32_D_calibrated	-0.01676907306873416
ENM33_D_calibrated	EN_DrumW	NJ14	Scotland	ENM33_D_calibrated	9.664208289935066E-5
ENM35_D_calibrated	EN_DrumW	NJ14	Scotland	ENM35_D_calibrated	-0.00544492290844026
ENM36_D_calibrated	EN_DrumW	NJ14	Scotland	ENM36_D_calibrated	0.002356354308416663
ENM38_D_calibrated	EN_DrumW	NJ14	Scotland	ENM38_D_calibrated	-0.02203842943556607
ENM39_D_calibrated	EN_DrumW	NJ14	Scotland	ENM39_D_calibrated	0.009488456612889384
