Id	Site	Grid.10km	Expansion	ID	RegScore1
PA_5_Ferm_16_D_calibrated	Ferm	SP98	England	PA_5_Ferm_16_D_calibrated	-0.02015557395589777
PA_5_Ferm_17_D_calibrated	Ferm	SP98	England	PA_5_Ferm_17_D_calibrated	0.0030434314786979833
PA_5_Ferm_18_D_calibrated	Ferm	SP98	England	PA_5_Ferm_18_D_calibrated	-0.015869052886235697
PA_5_Ferm_19_D_calibrated	Ferm	SP98	England	PA_5_Ferm_19_D_calibrated	-0.007035977425203075
PA_5_Ferm_20_D_calibrated	Ferm	SP98	England	PA_5_Ferm_20_D_calibrated	-0.005170019904135605
PA_6_Fox_01_D_calibrated	Fox	TG02	England	PA_6_Fox_01_D_calibrated	0.01940082507308784
PA_6_Fox_02_D_calibrated	Fox	TG02	England	PA_6_Fox_02_D_calibrated	0.013895906505308458
PA_6_Fox_03_D_calibrated	Fox	TG02	England	PA_6_Fox_03_D_calibrated	-0.01667782594786983
PA_6_Fox_04_D_calibrated	Fox	TG02	England	PA_6_Fox_04_D_calibrated	-0.016075162984903132
PA_6_Fox_05_D_calibrated	Fox	TG02	England	PA_6_Fox_05_D_calibrated	-0.017435801312347073
PA_6_Fox_06_D_calibrated	Fox	TG02	England	PA_6_Fox_06_D_calibrated	-0.008220864290938715
PA_6_Fox_07_D_calibrated	Fox	TG02	England	PA_6_Fox_07_D_calibrated	-0.002678716293502047
PA_6_Fox_08_D_calibrated	Fox	TG02	England	PA_6_Fox_08_D_calibrated	0.013079758435234465
PA_6_Fox_09_D_calibrated	Fox	TG02	England	PA_6_Fox_09_D_calibrated	0.006721496473899171
PA_6_Fox_10_D_calibrated	Fox	TG02	England	PA_6_Fox_10_D_calibrated	0.013755293033842415
PA_6_Fox_11_D_calibrated	Fox	TG02	England	PA_6_Fox_11_D_calibrated	0.006124713637726003
PA_6_Fox_12_D_calibrated	Fox	TG02	England	PA_6_Fox_12_D_calibrated	0.0020040067016850707
PA_6_Fox_13_D_calibrated	Fox	TG02	England	PA_6_Fox_13_D_calibrated	-0.010888891629841545
PA_6_Fox_14_D_calibrated	Fox	TG02	England	PA_6_Fox_14_D_calibrated	-0.01968261857457627
PA_6_Fox_15_D_calibrated	Fox	TG02	England	PA_6_Fox_15_D_calibrated	-0.013833996584099555
PA_6_Fox_16_D_calibrated	Fox	TG02	England	PA_6_Fox_16_D_calibrated	-0.017620783371774702
PA_6_Fox_17_D_calibrated	Fox	TG02	England	PA_6_Fox_17_D_calibrated	-0.005997542138217138
PA_6_Fox_18_D_calibrated	Fox	TG02	England	PA_6_Fox_18_D_calibrated	0.0056002100373151635
PA_6_Fox_19_D_calibrated	Fox	TG02	England	PA_6_Fox_19_D_calibrated	0.0011397739884024287
PA_6_Fox_20_D_calibrated	Fox	TG02	England	PA_6_Fox_20_D_calibrated	-3.8009558357034266E-4
PA_7_CA_01_D_calibrated	CA	SK32	England	PA_7_CA_01_D_calibrated	-0.018237279095200058
PA_7_CA_02_D_calibrated	CA	SK32	England	PA_7_CA_02_D_calibrated	-0.007267706112834907
PA_7_CA_03_D_calibrated	CA	SK32	England	PA_7_CA_03_D_calibrated	-0.005599773014582979
PA_7_CA_04_D_calibrated	CA	SK32	England	PA_7_CA_04_D_calibrated	-0.00940479605672576
PA_7_CA_05_D_calibrated	CA	SK32	England	PA_7_CA_05_D_calibrated	0.004135875973726671
PA_7_CA_06_D_calibrated	CA	SK32	England	PA_7_CA_06_D_calibrated	0.011144905210437792
PA_7_CA_07_D_calibrated	CA	SK32	England	PA_7_CA_07_D_calibrated	-0.025556547519046586
PA_7_CA_08_D_calibrated	CA	SK32	England	PA_7_CA_08_D_calibrated	0.006736307383310595
PA_7_CA_09_D_calibrated	CA	SK32	England	PA_7_CA_09_D_calibrated	0.020549049347718767
PA_7_CA_10_D_calibrated	CA	SK32	England	PA_7_CA_10_D_calibrated	-0.016835676025214838
PA_7_CA_11_D_calibrated	CA	SK32	England	PA_7_CA_11_D_calibrated	-0.005317429534185901
PA_7_CA_12_D_calibrated	CA	SK32	England	PA_7_CA_12_D_calibrated	-0.004659156528399995
PA_7_CA_13_D_calibrated	CA	SK32	England	PA_7_CA_13_D_calibrated	-0.011605185922600104
PA_7_CA_14_D_calibrated	CA	SK32	England	PA_7_CA_14_D_calibrated	0.003965684655555111
PA_7_CA_15_D_calibrated	CA	SK32	England	PA_7_CA_15_D_calibrated	-0.004500701307348275
PA_7_CA_16_D_calibrated	CA	SK32	England	PA_7_CA_16_D_calibrated	-0.018824686042066545
PA_7_CA_17_D_calibrated	CA	SK32	England	PA_7_CA_17_D_calibrated	-0.00265511062341495
PA_7_CA_18_D_calibrated	CA	SK32	England	PA_7_CA_18_D_calibrated	-0.005821718419747974
PA_7_CA_19_D_calibrated	CA	SK32	England	PA_7_CA_19_D_calibrated	-0.004575520486673931
PA_7_CA_20_D_calibrated	CA	SK32	England	PA_7_CA_20_D_calibrated	-0.011363954861444706
PA_8_RW_01_D_calibrated	RW	SD40	England	PA_8_RW_01_D_calibrated	-0.0055723117516296525
PA_8_RW_02_D_calibrated	RW	SD40	England	PA_8_RW_02_D_calibrated	0.014079098163278958
PA_8_RW_03_D_calibrated	RW	SD40	England	PA_8_RW_03_D_calibrated	0.006413236238220804
PA_8_RW_04_D_calibrated	RW	SD40	England	PA_8_RW_04_D_calibrated	-0.02215533255476985
PA_8_RW_05_D_calibrated	RW	SD40	England	PA_8_RW_05_D_calibrated	-0.00685167152355751
PA_8_RW_06_D_calibrated	RW	SD40	England	PA_8_RW_06_D_calibrated	-0.004215570983278821
PA_8_RW_07_D_calibrated	RW	SD40	England	PA_8_RW_07_D_calibrated	0.0012191755863543911
PA_8_RW_08_D_calibrated	RW	SD40	England	PA_8_RW_08_D_calibrated	-0.012599817024985804
PA_8_RW_09_D_calibrated	RW	SD40	England	PA_8_RW_09_D_calibrated	0.0036843112652065186
PA_8_RW_10_D_calibrated	RW	SD40	England	PA_8_RW_10_D_calibrated	-0.020099469112052525
PA_9_WC_01_D_calibrated	WC	SE31	England	PA_9_WC_01_D_calibrated	0.006027150538283831
PA_9_WC_02_D_calibrated	WC	SE31	England	PA_9_WC_02_D_calibrated	-0.0072105139719814745
PA_9_WC_03_D_calibrated	WC	SE31	England	PA_9_WC_03_D_calibrated	-0.0025791437486366226
PA_9_WC_04_D_calibrated	WC	SE31	England	PA_9_WC_04_D_calibrated	0.009256607855254641
PA_9_WC_05_D_calibrated	WC	SE31	England	PA_9_WC_05_D_calibrated	-9.999695129452339E-5
PA_9_WC_06_D_calibrated	WC	SE31	England	PA_9_WC_06_D_calibrated	0.008357007576187505
PA_9_WC_07_D_calibrated	WC	SE31	England	PA_9_WC_07_D_calibrated	0.009739081955936564
PA_9_WC_08_D_calibrated	WC	SE31	England	PA_9_WC_08_D_calibrated	0.004928434562875915
PA_9_WC_09_D_calibrated	WC	SE31	England	PA_9_WC_09_D_calibrated	-0.0032511129735475616
PA_9_WC_10_D_calibrated	WC	SE31	England	PA_9_WC_10_D_calibrated	-0.002286052182004209
PA_9_WC_11_D_calibrated	WC	SE31	England	PA_9_WC_11_D_calibrated	9.179922377769724E-4
PA_9_WC_12_D_calibrated	WC	SE31	England	PA_9_WC_12_D_calibrated	0.020591605363353787
PA_9_WC_13_D_calibrated	WC	SE31	England	PA_9_WC_13_D_calibrated	-0.017086230717405837
PA_9_WC_14_D_calibrated	WC	SE31	England	PA_9_WC_14_D_calibrated	-3.751908949806283E-4
PA_9_WC_15_D_calibrated	WC	SE31	England	PA_9_WC_15_D_calibrated	-0.015645732969718117
PA_9b_HPW_01_D_calibrated	HPW	SE31	England	PA_9b_HPW_01_D_calibrated	0.0034575723682175293
PA_9b_HPW_02_D_calibrated	HPW	SE31	England	PA_9b_HPW_02_D_calibrated	4.822166136342009E-4
PA_9b_HPW_03_D_calibrated	HPW	SE31	England	PA_9b_HPW_03_D_calibrated	0.05648176337071672
PA_9b_HPW_04_D_calibrated	HPW	SE31	England	PA_9b_HPW_04_D_calibrated	0.01981001589916849
PA_9b_HPW_05_D_calibrated	HPW	SE31	England	PA_9b_HPW_05_D_calibrated	0.03132163770789308
PA_9b_HPW_07_D_calibrated	HPW	SE31	England	PA_9b_HPW_07_D_calibrated	0.012679491395458606
PA_9b_HPW_08_D_calibrated	HPW	SE31	England	PA_9b_HPW_08_D_calibrated	0.0111752249102769
PA_9b_HPW_09_D_calibrated	HPW	SE31	England	PA_9b_HPW_09_D_calibrated	-0.011562533813506486
PA_9b_HPW_10_D_calibrated	HPW	SE31	England	PA_9b_HPW_10_D_calibrated	0.0011190923364458507
PA_9b_HPW_11_D_calibrated	HPW	SE31	England	PA_9b_HPW_11_D_calibrated	0.009491239499167218
PA_9b_HPW_12_D_calibrated	HPW	SE31	England	PA_9b_HPW_12_D_calibrated	-0.014684809511203042
PA_9b_HPW_13_D_calibrated	HPW	SE31	England	PA_9b_HPW_13_D_calibrated	-0.009737139756351355
PA_9b_HPW_14_D_calibrated	HPW	SE31	England	PA_9b_HPW_14_D_calibrated	-0.003633268199437879
PA_9b_HPW_15_D_calibrated	HPW	SE31	England	PA_9b_HPW_15_D_calibrated	0.005479890715512267
PA_10_HRC_01_D_calibrated	HRC	SD57	England	PA_10_HRC_01_D_calibrated	-0.019754212020691716
PA_10_HRC_02_D_calibrated	HRC	SD57	England	PA_10_HRC_02_D_calibrated	0.0028143582130717992
PA_10_HRC_03_D_calibrated	HRC	SD57	England	PA_10_HRC_03_D_calibrated	-0.03001690158099205
PA_10_HRC_04_D_calibrated	HRC	SD57	England	PA_10_HRC_04_D_calibrated	-0.01493368607658216
PA_10_HRC_05_D_calibrated	HRC	SD57	England	PA_10_HRC_05_D_calibrated	-0.0030785520489288133
PA_10_HRC_06_D_calibrated	HRC	SD57	England	PA_10_HRC_06_D_calibrated	-0.016445190964989313
PA_10_HRC_07_D_calibrated	HRC	SD57	England	PA_10_HRC_07_D_calibrated	-0.006357331970511538
PA_10_HRC_08_D_calibrated	HRC	SD57	England	PA_10_HRC_08_D_calibrated	-0.006938296175278313
PA_10_HRC_09_D_calibrated	HRC	SD57	England	PA_10_HRC_09_D_calibrated	-0.011952723373567033
PA_10_HRC_11_D_calibrated	HRC	SD57	England	PA_10_HRC_11_D_calibrated	-0.007129073539558828
PA_10_HRC_12_D_calibrated	HRC	SD57	England	PA_10_HRC_12_D_calibrated	-0.0011326908914320514
PA_10_HRC_13_D_calibrated	HRC	SD57	England	PA_10_HRC_13_D_calibrated	-0.037896152328871675
PA_10_HRC_14_D_calibrated	HRC	SD57	England	PA_10_HRC_14_D_calibrated	-0.024114622617427025
PA_10_HRC_15_D_calibrated	HRC	SD57	England	PA_10_HRC_15_D_calibrated	0.004182827439026402
PA_10_HRC_16_D_calibrated	HRC	SD57	England	PA_10_HRC_16_D_calibrated	-0.01738346383622326
PA_10_HRC_17_D_calibrated	HRC	SD57	England	PA_10_HRC_17_D_calibrated	-0.0032706472446832275
PA_10_HRC_18_D_calibrated	HRC	SD57	England	PA_10_HRC_18_D_calibrated	-0.03063974201711382
PA_10_HRC_19_D_calibrated	HRC	SD57	England	PA_10_HRC_19_D_calibrated	-0.006427586105069639
PA_10_HRC_20_D_calibrated	HRC	SD57	England	PA_10_HRC_20_D_calibrated	-0.00950673856647186
PA_11_ARW_01_D_calibrated	ARW	SE58	England	PA_11_ARW_01_D_calibrated	0.006375462430581617
PA_11_ARW_02_D_calibrated	ARW	SE58	England	PA_11_ARW_02_D_calibrated	-0.010347627471582325
PA_11_ARW_03_D_calibrated	ARW	SE58	England	PA_11_ARW_03_D_calibrated	0.018950610425294168
PA_11_ARW_04_D_calibrated	ARW	SE58	England	PA_11_ARW_04_D_calibrated	-0.0058065009753360056
PA_11_ARW_05_D_calibrated	ARW	SE58	England	PA_11_ARW_05_D_calibrated	-0.011273646342603805
PA_11_ARW_06_D_calibrated	ARW	SE58	England	PA_11_ARW_06_D_calibrated	-0.03349508985224694
PA_11_ARW_07_D_calibrated	ARW	SE58	England	PA_11_ARW_07_D_calibrated	-0.008560351695283153
PA_11_ARW_08_D_calibrated	ARW	SE58	England	PA_11_ARW_08_D_calibrated	-0.002805581010022096
PA_11_ARW_09_D_calibrated	ARW	SE58	England	PA_11_ARW_09_D_calibrated	0.0037410692707976504
PA_11_ARW_10_D_calibrated	ARW	SE58	England	PA_11_ARW_10_D_calibrated	0.006030974447187704
PA_11_ARW_11_D_calibrated	ARW	SE58	England	PA_11_ARW_11_D_calibrated	-0.006669631031138995
PA_11_ARW_13_D_calibrated	ARW	SE58	England	PA_11_ARW_13_D_calibrated	-0.02574668389088769
PA_11_ARW_14_D_calibrated	ARW	SE58	England	PA_11_ARW_14_D_calibrated	-0.017361515830117767
PA_11_ARW_16_D_calibrated	ARW	SE58	England	PA_11_ARW_16_D_calibrated	0.009413571318390079
PA_11_ARW_17_D_calibrated	ARW	SE58	England	PA_11_ARW_17_D_calibrated	-0.016686818710340504
PA_11_ARW_18_D_calibrated	ARW	SE58	England	PA_11_ARW_18_D_calibrated	0.00989158696542897
PA_11_ARW_19_D_calibrated	ARW	SE58	England	PA_11_ARW_19_D_calibrated	-4.1481909075945494E-4
PA_11_ARW_20_D_calibrated	ARW	SE58	England	PA_11_ARW_20_D_calibrated	0.0067744691722151735
PA_13_CM_01_D_calibrated	CM	NY52	England	PA_13_CM_01_D_calibrated	-0.017372500021565325
PA_13_CM_02_D_calibrated	CM	NY52	England	PA_13_CM_02_D_calibrated	-0.0015461889403155064
PA_13_CM_03_D_calibrated	CM	NY52	England	PA_13_CM_03_D_calibrated	-0.012960194698573867
PA_13_CM_04_D_calibrated	CM	NY52	England	PA_13_CM_04_D_calibrated	-0.005461545237982639
PA_13_CM_05_D_calibrated	CM	NY52	England	PA_13_CM_05_D_calibrated	-0.0144743942466299
PA_13_CM_06_D_calibrated	CM	NY52	England	PA_13_CM_06_D_calibrated	0.013530893541709514
PA_13_CM_07_D_calibrated	CM	NY52	England	PA_13_CM_07_D_calibrated	-0.0022076854603349963
PA_13_CM_08_D_calibrated	CM	NY52	England	PA_13_CM_08_D_calibrated	-9.075416364410019E-4
PA_13_CM_09_D_calibrated	CM	NY52	England	PA_13_CM_09_D_calibrated	0.0038362599242687634
PA_13_CM_10_D_calibrated	CM	NY52	England	PA_13_CM_10_D_calibrated	0.010253667791151753
PA_13_CM_11_D_calibrated	CM	NY52	England	PA_13_CM_11_D_calibrated	0.003186795381568598
PA_13_CM_12_D_calibrated	CM	NY52	England	PA_13_CM_12_D_calibrated	0.004104960300613176
PA_13_CM_13_D_calibrated	CM	NY52	England	PA_13_CM_13_D_calibrated	-0.020870363515645005
PA_13_CM_14_D_calibrated	CM	NY52	England	PA_13_CM_14_D_calibrated	0.008462156672376491
PA_13_CM_15_D_calibrated	CM	NY52	England	PA_13_CM_15_D_calibrated	0.0034136227307850872
PA_13_CM_16_D_calibrated	CM	NY52	England	PA_13_CM_16_D_calibrated	-0.007483714636996926
PA_13_CM_17_D_calibrated	CM	NY52	England	PA_13_CM_17_D_calibrated	-0.011269897957964447
PA_13_CM_18_D_calibrated	CM	NY52	England	PA_13_CM_18_D_calibrated	-0.014337692633109002
PA_13_CM_19_D_calibrated	CM	NY52	England	PA_13_CM_19_D_calibrated	-0.014689944189613674
PA_13_CM_20_D_calibrated	CM	NY52	England	PA_13_CM_20_D_calibrated	-0.013873206152434918
PA_14_WLW_01_D_calibrated	WLW	NZ13	England	PA_14_WLW_01_D_calibrated	-0.0049278109013956555
PA_14_WLW_02_D_calibrated	WLW	NZ13	England	PA_14_WLW_02_D_calibrated	-0.009204362643292918
PA_14_WLW_03_D_calibrated	WLW	NZ13	England	PA_14_WLW_03_D_calibrated	0.010472621148934559
PA_14_WLW_04_D_calibrated	WLW	NZ13	England	PA_14_WLW_04_D_calibrated	-0.007279768340684406
PA_14_WLW_05_D_calibrated	WLW	NZ13	England	PA_14_WLW_05_D_calibrated	0.019639841551158714
PA_14_WLW_06_D_calibrated	WLW	NZ13	England	PA_14_WLW_06_D_calibrated	0.008575334248966915
PA_14_WLW_07_D_calibrated	WLW	NZ13	England	PA_14_WLW_07_D_calibrated	-0.01752726033129054
PA_14_WLW_08_D_calibrated	WLW	NZ13	England	PA_14_WLW_08_D_calibrated	-0.005974163504318597
PA_14_WLW_09_D_calibrated	WLW	NZ13	England	PA_14_WLW_09_D_calibrated	-0.0038739731128906393
PA_14_WLW_10_D_calibrated	WLW	NZ13	England	PA_14_WLW_10_D_calibrated	0.0046006143917638204
PA_14_WLW_11_D_calibrated	WLW	NZ13	England	PA_14_WLW_11_D_calibrated	-0.015255885386504867
PA_14_WLW_12_D_calibrated	WLW	NZ13	England	PA_14_WLW_12_D_calibrated	0.002536354747289709
PA_14_WLW_13_D_calibrated	WLW	NZ13	England	PA_14_WLW_13_D_calibrated	-0.0022557714343388094
PA_14_WLW_14_D_calibrated	WLW	NZ13	England	PA_14_WLW_14_D_calibrated	0.011595535823555821
PA_14_WLW_15_D_calibrated	WLW	NZ13	England	PA_14_WLW_15_D_calibrated	0.015004341557355864
PA_14_WLW_16_D_calibrated	WLW	NZ13	England	PA_14_WLW_16_D_calibrated	-0.001197316596464863
PA_14_WLW_17_D_calibrated	WLW	NZ13	England	PA_14_WLW_17_D_calibrated	0.015733531444081395
PA_14_WLW_18_D_calibrated	WLW	NZ13	England	PA_14_WLW_18_D_calibrated	-0.020893397831908866
PA_14_WLW_19_D_calibrated	WLW	NZ13	England	PA_14_WLW_19_D_calibrated	-0.01687733807993834
PA_14_WLW_20_D_calibrated	WLW	NZ13	England	PA_14_WLW_20_D_calibrated	0.0037898581814636424
PA_15_SodG_01_D_calibrated	SodG	NY03	England	PA_15_SodG_01_D_calibrated	-0.0033411710300972064
PA_15_SodG_02_D_calibrated	SodG	NY03	England	PA_15_SodG_02_D_calibrated	0.00644313058977713
PA_15_SodG_03_D_calibrated	SodG	NY03	England	PA_15_SodG_03_D_calibrated	0.024129942880517452
PA_15_SodG_04_D_calibrated	SodG	NY03	England	PA_15_SodG_04_D_calibrated	-5.018970376367772E-4
PA_15_SodG_05_D_calibrated	SodG	NY03	England	PA_15_SodG_05_D_calibrated	-5.642718863285005E-4
PA_15_SodG_06_D_calibrated	SodG	NY03	England	PA_15_SodG_06_D_calibrated	-0.01744301579228956
PA_15_SodG_07_D_calibrated	SodG	NY03	England	PA_15_SodG_07_D_calibrated	-5.105831921573098E-4
PA_15_SodG_08_D_calibrated	SodG	NY03	England	PA_15_SodG_08_D_calibrated	-0.004155697996847035
PA_15_SodG_09_D_calibrated	SodG	NY03	England	PA_15_SodG_09_D_calibrated	0.0017357239248860213
PA_15_SodG_10_D_calibrated	SodG	NY03	England	PA_15_SodG_10_D_calibrated	0.006012778784674778
PA_15_SodG_11_D_calibrated	SodG	NY03	England	PA_15_SodG_11_D_calibrated	0.011474474977197542
PA_15_SodG_12_D_calibrated	SodG	NY03	England	PA_15_SodG_12_D_calibrated	-0.0014342608895597884
PA_15_SodG_13_D_calibrated	SodG	NY03	England	PA_15_SodG_13_D_calibrated	0.0017246680890115073
PA_15_SodG_14_D_calibrated	SodG	NY03	England	PA_15_SodG_14_D_calibrated	0.007299058028603123
PA_15_SodG_15_D_calibrated	SodG	NY03	England	PA_15_SodG_15_D_calibrated	-1.9095546990997424E-5
PA_15_SodG_16_D_calibrated	SodG	NY03	England	PA_15_SodG_16_D_calibrated	0.004875652132268679
PA_15_SodG_17_D_calibrated	SodG	NY03	England	PA_15_SodG_17_D_calibrated	3.2072275408482655E-5
PA_15_SodG_18_D_calibrated	SodG	NY03	England	PA_15_SodG_18_D_calibrated	-0.0020622853416936635
PA_15_SodG_19_D_calibrated	SodG	NY03	England	PA_15_SodG_19_D_calibrated	-0.010067527069524495
PA_15_SodG_20_D_calibrated	SodG	NY03	England	PA_15_SodG_20_D_calibrated	0.019752051192889926
PA_16_L_01_D_calibrated	L	NY86	England	PA_16_L_01_D_calibrated	0.025931256732661542
PA_16_L_02_D_calibrated	L	NY86	England	PA_16_L_02_D_calibrated	-0.013308956447092353
PA_16_L_04_D_calibrated	L	NY86	England	PA_16_L_04_D_calibrated	0.005966232786702442
PA_16_L_05_D_calibrated	L	NY86	England	PA_16_L_05_D_calibrated	0.010811646883336887
PA_16_L_06_D_calibrated	L	NY86	England	PA_16_L_06_D_calibrated	0.0035888252220367275
PA_16_L_07_D_calibrated	L	NY86	England	PA_16_L_07_D_calibrated	0.003604410299935726
PA_16_L_08_D_calibrated	L	NY86	England	PA_16_L_08_D_calibrated	0.0035581409629255644
PA_16_L_09_D_calibrated	L	NY86	England	PA_16_L_09_D_calibrated	-0.0016987160617461827
PA_16_L_10_D_calibrated	L	NY86	England	PA_16_L_10_D_calibrated	0.005203388464982105
PA_17_ACW_01_D_calibrated	ACW	NZ28	England	PA_17_ACW_01_D_calibrated	-0.012282162506384274
PA_17_ACW_02_D_calibrated	ACW	NZ28	England	PA_17_ACW_02_D_calibrated	0.004716494207378482
PA_17_ACW_03_D_calibrated	ACW	NZ28	England	PA_17_ACW_03_D_calibrated	0.004070443735492988
PA_17_ACW_04_D_calibrated	ACW	NZ28	England	PA_17_ACW_04_D_calibrated	-0.0038758005570821087
PA_17_ACW_05_D_calibrated	ACW	NZ28	England	PA_17_ACW_05_D_calibrated	0.012713288360142636
PA_17_ACW_06_D_calibrated	ACW	NZ28	England	PA_17_ACW_06_D_calibrated	0.002719649083147029
PA_17_ACW_07_D_calibrated	ACW	NZ28	England	PA_17_ACW_07_D_calibrated	-0.01502225387740046
PA_17_ACW_08_D_calibrated	ACW	NZ28	England	PA_17_ACW_08_D_calibrated	-0.017297909033636493
PA_17_ACW_09_D_calibrated	ACW	NZ28	England	PA_17_ACW_09_D_calibrated	-0.0015285330383946415
PA_17_ACW_10_D_calibrated	ACW	NZ28	England	PA_17_ACW_10_D_calibrated	-0.001656699752946006
PA_17_ACW_11_D_calibrated	ACW	NZ28	England	PA_17_ACW_11_D_calibrated	-0.011179986102626008
PA_17_ACW_12_D_calibrated	ACW	NZ28	England	PA_17_ACW_12_D_calibrated	0.0029157163613176946
PA_17_ACW_13_D_calibrated	ACW	NZ28	England	PA_17_ACW_13_D_calibrated	0.002813935391187373
PA_17_ACW_14_D_calibrated	ACW	NZ28	England	PA_17_ACW_14_D_calibrated	-0.01404939491569128
PA_17_ACW_15_D_calibrated	ACW	NZ28	England	PA_17_ACW_15_D_calibrated	8.437727547075118E-4
PA_17_ACW_16_D_calibrated	ACW	NZ28	England	PA_17_ACW_16_D_calibrated	0.012307712653636522
PA_17_ACW_17_D_calibrated	ACW	NZ28	England	PA_17_ACW_17_D_calibrated	-0.0056169048289275
PA_17_ACW_18_D_calibrated	ACW	NZ28	England	PA_17_ACW_18_D_calibrated	0.0027792103384968046
PA_17_ACW_19_D_calibrated	ACW	NZ28	England	PA_17_ACW_19_D_calibrated	-0.0012398706563488326
PA_17_ACW_20_D_calibrated	ACW	NZ28	England	PA_17_ACW_20_D_calibrated	-0.011383868135328483
PA_18_Garl_01_D_calibrated	Garl	NX44	England	PA_18_Garl_01_D_calibrated	-0.013762865785178503
PA_18_Garl_02_D_calibrated	Garl	NX44	England	PA_18_Garl_02_D_calibrated	0.004059956914103491
PA_18_Garl_03_D_calibrated	Garl	NX44	England	PA_18_Garl_03_D_calibrated	-0.010707537397530414
PA_18_Garl_04_D_calibrated	Garl	NX44	England	PA_18_Garl_04_D_calibrated	0.010321089345552979
PA_18_Garl_05_D_calibrated	Garl	NX44	England	PA_18_Garl_05_D_calibrated	0.0013648065984794891
PA_18_Garl_06_D_calibrated	Garl	NX44	England	PA_18_Garl_06_D_calibrated	-0.030919496226781085
PA_18_Garl_07_D_calibrated	Garl	NX44	England	PA_18_Garl_07_D_calibrated	-0.009244511090468685
PA_18_Garl_08_D_calibrated	Garl	NX44	England	PA_18_Garl_08_D_calibrated	-0.01639630065113353
PA_18_Garl_09_D_calibrated	Garl	NX44	England	PA_18_Garl_09_D_calibrated	4.295462121955327E-4
PA_18_Garl_10_D_calibrated	Garl	NX44	England	PA_18_Garl_10_D_calibrated	-0.008145791537503997
PA_19_CCP_01_D_calibrated	CCP	NS20	England	PA_19_CCP_01_D_calibrated	0.0077252057870564
PA_19_CCP_02_D_calibrated	CCP	NS20	England	PA_19_CCP_02_D_calibrated	0.006679209498596465
PA_19_CCP_03_D_calibrated	CCP	NS20	England	PA_19_CCP_03_D_calibrated	0.01691252158783083
PA_19_CCP_04_D_calibrated	CCP	NS20	England	PA_19_CCP_04_D_calibrated	0.006674617977583277
PA_19_CCP_05_D_calibrated	CCP	NS20	England	PA_19_CCP_05_D_calibrated	0.0153848233427439
PA_19_CCP_06_D_calibrated	CCP	NS20	England	PA_19_CCP_06_D_calibrated	0.013479831164559683
PA_19_CCP_07_D_calibrated	CCP	NS20	England	PA_19_CCP_07_D_calibrated	0.026065130444137132
PA_19_CCP_08_D_calibrated	CCP	NS20	England	PA_19_CCP_08_D_calibrated	0.005245427266577997
PA_19_CCP_09_D_calibrated	CCP	NS20	England	PA_19_CCP_09_D_calibrated	0.005830358794227232
PA_19_CCP_10_D_calibrated	CCP	NS20	England	PA_19_CCP_10_D_calibrated	0.013647851731436777
PA_19_CCP_11_D_calibrated	CCP	NS20	England	PA_19_CCP_11_D_calibrated	0.013445765898283526
PA_19_CCP_12_D_calibrated	CCP	NS20	England	PA_19_CCP_12_D_calibrated	0.0010508756371828964
PA_19_CCP_13_D_calibrated	CCP	NS20	England	PA_19_CCP_13_D_calibrated	0.003754178949191168
PA_19_CCP_14_D_calibrated	CCP	NS20	England	PA_19_CCP_14_D_calibrated	0.014402160251380206
PA_19_CCP_15_D_calibrated	CCP	NS20	England	PA_19_CCP_15_D_calibrated	0.014955060033696125
PA_19_CCP_16_D_calibrated	CCP	NS20	England	PA_19_CCP_16_D_calibrated	0.012860678555496158
PA_19_CCP_17_D_calibrated	CCP	NS20	England	PA_19_CCP_17_D_calibrated	0.016577250354122792
PA_19_CCP_18_D_calibrated	CCP	NS20	England	PA_19_CCP_18_D_calibrated	-0.005711074199276538
PA_19_CCP_19_D_calibrated	CCP	NS20	England	PA_19_CCP_19_D_calibrated	0.019824379555486573
PA_19_CCP_20_D_calibrated	CCP	NS20	England	PA_19_CCP_20_D_calibrated	0.005989193668669837
PA_20_EM_01_D_calibrated	EM	NT95	England	PA_20_EM_01_D_calibrated	0.007458160484805073
PA_20_EM_02_D_calibrated	EM	NT95	England	PA_20_EM_02_D_calibrated	0.005047790094605577
PA_20_EM_03_D_calibrated	EM	NT95	England	PA_20_EM_03_D_calibrated	-0.027341746311874797
PA_20_EM_04_D_calibrated	EM	NT95	England	PA_20_EM_04_D_calibrated	0.005020687402520804
PA_20_EM_05_D_calibrated	EM	NT95	England	PA_20_EM_05_D_calibrated	-0.0032260407193342162
PA_20_EM_06_D_calibrated	EM	NT95	England	PA_20_EM_06_D_calibrated	5.031868839069178E-4
PA_20_EM_07_D_calibrated	EM	NT95	England	PA_20_EM_07_D_calibrated	0.007316443559435587
PA_20_EM_08_D_calibrated	EM	NT95	England	PA_20_EM_08_D_calibrated	0.008487923302551114
PA_20_EM_09_D_calibrated	EM	NT95	England	PA_20_EM_09_D_calibrated	-1.0251475782449906E-4
PA_20_EM_10_D_calibrated	EM	NT95	England	PA_20_EM_10_D_calibrated	0.005576161810996027
PA_20_EM_11_D_calibrated	EM	NT95	England	PA_20_EM_11_D_calibrated	0.00868762087117832
PA_20_EM_12_D_calibrated	EM	NT95	England	PA_20_EM_12_D_calibrated	4.128967740398685E-4
PA_20_EM_13_D_calibrated	EM	NT95	England	PA_20_EM_13_D_calibrated	-0.002686590298993119
