 ,Label,Area,Mean,StdDev,Min,Max,Major,Minor,Angle,Feret,IntDen,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret
3509,EN19M13_V_calibrated.png:edge3rd,90121,105.92,36.78,15,204,428.82,267.58,72.82,475.79,9545296.00,9545296.00,691.00,841.66,59.23,288.67
3510,EN19M13_V_calibrated.png:mid3rd,127241,116.02,44.27,31,210,505.67,320.38,92.16,505.81,14761945.00,14761945.00,403.99,425.63,121.13,289.00
3511,EN19M13_V_calibrated.png:bot3rd,58709,123.49,31.00,33,224,310.58,240.68,126.40,384.44,7249904.00,7249904.00,118.45,518.26,137.97,288.72
3512,EN19M13_V_calibrated.png:whole_wing,275265,114.28,39.88,15,224,779.48,449.63,1.79,864.42,31456566.00,31456566.00,115.28,528.05,179.59,485.78
3513,EN19M14_V_calibrated.png:edge3rd,76941,116.71,39.17,15,212,392.00,249.91,75.42,449.39,8979860.00,8979860.00,692.32,838.77,63.75,261.03
3514,EN19M14_V_calibrated.png:mid3rd,114619,124.70,44.38,32,223,502.43,290.47,91.51,490.41,14293376.00,14293376.00,429.75,422.56,122.08,262.00
3515,EN19M14_V_calibrated.png:bot3rd,56311,124.10,34.41,31,248,307.41,233.23,124.14,379.96,6988424.00,6988424.00,174.95,492.07,131.93,261.17
3516,EN19M14_V_calibrated.png:whole_wing,247871,122.09,40.85,15,248,720.57,437.98,0.22,784.22,30261660.00,30261660.00,167.83,529.68,0.43,476.43
3517,EN19M15_V_calibrated.png:edge3rd,107490,121.71,36.29,19,217,468.59,292.07,75.14,516.47,13082953.00,13082953.00,638.00,817.21,60.52,311.04
3518,EN19M15_V_calibrated.png:mid3rd,143679,124.87,42.24,40,222,538.73,339.57,94.81,551.77,17940484.00,17940484.00,326.00,366.49,123.19,312.00
3519,EN19M15_V_calibrated.png:bot3rd,60584,118.72,31.91,29,247,307.11,251.17,149.32,396.84,7192288.00,7192288.00,15.47,474.43,141.72,311.53
3520,EN19M15_V_calibrated.png:whole_wing,311913,122.64,38.48,19,247,829.36,478.85,0.06,933.60,38251685.00,38251685.00,15.47,474.43,179.61,528.40
3521,EN19M16_V_calibrated.png:edge3rd,75455,146.49,33.82,25,224,412.75,232.76,74.98,456.96,11053302.00,11053302.00,645.00,782.54,61.28,267.03
3522,EN19M16_V_calibrated.png:mid3rd,111640,151.60,39.63,49,243,481.08,295.47,93.41,482.56,16924815.00,16924815.00,378.07,381.08,122.49,268.00
3523,EN19M16_V_calibrated.png:bot3rd,57574,141.01,32.18,46,248,296.01,247.65,128.52,368.46,8118462.00,8118462.00,115.44,463.52,135.67,267.42
3524,EN19M16_V_calibrated.png:whole_wing,243887,147.51,36.49,25,248,728.23,426.42,2.49,800.48,35976522.00,35976522.00,111.58,470.81,179.56,468.40
3525,EN19M18_V_calibrated.png:edge3rd,81525,112.49,33.24,17,206,404.23,256.78,74.03,453.42,9170908.00,9170908.00,625.00,783.84,59.87,271.60
3526,EN19M18_V_calibrated.png:mid3rd,108546,116.32,39.52,39,202,461.18,299.68,94.36,478.88,12625576.00,12625576.00,355.09,388.53,124.21,272.00
3527,EN19M18_V_calibrated.png:bot3rd,47222,125.98,29.72,35,247,278.91,215.57,140.50,358.65,5948883.00,5948883.00,95.45,449.96,136.36,254.81
3528,EN19M18_V_calibrated.png:whole_wing,236562,116.91,35.96,17,247,729.95,412.63,179.82,812.80,27657646.00,27657646.00,83.81,481.49,0.35,453.41
3529,EN19M19_V_calibrated.png:edge3rd,74779,125.43,35.75,19,213,380.52,250.21,72.10,447.46,9379782.00,9379782.00,640.00,782.82,61.69,268.37
3530,EN19M19_V_calibrated.png:mid3rd,104225,130.86,39.67,40,212,446.42,297.26,89.30,476.06,13638964.00,13638964.00,511.58,807.84,74.34,269.00
3531,EN19M19_V_calibrated.png:bot3rd,54296,125.95,31.96,36,234,294.06,235.10,125.15,363.02,6838483.00,6838483.00,108.42,481.07,136.79,268.65
3532,EN19M19_V_calibrated.png:whole_wing,232529,127.94,36.82,19,234,741.09,399.50,3.57,804.03,29750272.00,29750272.00,104.35,491.04,0.34,455.41
3533,EN19M1_V_calibrated.png:edge3rd,88520,131.24,32.12,19,210,418.22,269.49,74.90,468.11,11617512.00,11617512.00,648.05,797.56,60.27,279.95
3534,EN19M1_V_calibrated.png:mid3rd,126746,140.76,39.89,44,228,522.02,309.14,93.27,523.45,17840638.00,17840638.00,364.11,358.16,122.10,280.00
3535,EN19M1_V_calibrated.png:bot3rd,63383,138.26,32.67,40,249,323.56,249.42,120.76,399.95,8763412.00,8763412.00,107.97,419.27,129.99,279.33
3536,EN19M1_V_calibrated.png:whole_wing,278286,137.14,36.22,19,249,774.59,457.44,177.99,838.29,38164332.00,38164332.00,85.67,470.14,179.69,493.43
3537,EN19M20_V_calibrated.png:edge3rd,86397,123.37,38.79,21,217,419.88,261.99,77.41,467.75,10658832.00,10658832.00,635.18,342.01,90.90,272.36
3538,EN19M20_V_calibrated.png:mid3rd,111911,123.01,44.81,37,221,477.24,298.57,94.24,514.42,13765870.00,13765870.00,363.71,370.08,120.94,273.00
3539,EN19M20_V_calibrated.png:bot3rd,56983,119.44,31.86,32,229,313.16,231.68,127.02,407.20,6805885.00,6805885.00,112.93,421.25,127.89,272.48
3540,EN19M20_V_calibrated.png:whole_wing,254942,122.31,40.24,21,229,754.88,430.00,176.16,815.85,31182572.00,31182572.00,90.52,458.33,0.22,491.46
3541,EN19M21_V_calibrated.png:edge3rd,87380,120.48,40.22,19,212,439.09,253.38,75.60,491.52,10527210.00,10527210.00,641.00,807.78,61.73,283.26
3542,EN19M21_V_calibrated.png:mid3rd,126681,129.98,42.57,36,215,514.88,313.27,92.96,521.57,16466448.00,16466448.00,359.60,368.69,122.62,284.00
3543,EN19M21_V_calibrated.png:bot3rd,58581,114.90,29.81,29,232,311.33,239.58,124.98,388.98,6731086.00,6731086.00,83.34,447.19,135.13,283.28
3544,EN19M21_V_calibrated.png:whole_wing,272291,123.69,39.88,19,232,754.61,459.43,0.93,848.54,33679743.00,33679743.00,75.72,475.01,0.06,494.52
3545,EN19M22_V_calibrated.png:edge3rd,73722,122.28,33.20,24,212,388.54,241.59,75.63,434.55,9015054.00,9015054.00,632.36,773.20,63.35,258.18
3546,EN19M22_V_calibrated.png:mid3rd,108674,127.79,44.04,36,228,481.45,287.40,91.64,474.99,13887208.00,13887208.00,372.00,379.79,119.99,259.00
3547,EN19M22_V_calibrated.png:bot3rd,49388,122.49,30.31,38,232,293.88,213.98,119.40,367.95,6049611.00,6049611.00,121.75,448.87,133.07,258.89
3548,EN19M22_V_calibrated.png:whole_wing,231448,124.89,38.26,24,232,692.73,425.40,1.13,775.07,28904904.00,28904904.00,114.11,481.27,179.84,455.80
3549,EN19M23_V_calibrated.png:edge3rd,82448,123.46,33.83,19,213,414.29,253.39,76.32,455.52,10178682.00,10178682.00,635.00,784.55,66.46,269.26
3550,EN19M23_V_calibrated.png:mid3rd,119642,129.78,42.60,42,215,510.06,298.65,91.31,496.08,15526560.00,15526560.00,498.10,806.92,73.86,270.00
3551,EN19M23_V_calibrated.png:bot3rd,55761,124.60,31.50,36,222,314.06,226.06,115.46,380.81,6947794.00,6947794.00,110.49,445.84,132.34,269.63
3552,EN19M23_V_calibrated.png:whole_wing,257492,126.61,37.83,19,222,725.21,452.08,1.03,806.90,32601271.00,32601271.00,97.37,468.25,179.85,481.48
3553,EN19M24_V_calibrated.png:edge3rd,71943,103.23,37.11,18,204,383.98,238.55,75.23,430.56,7426869.00,7426869.00,640.00,769.51,62.54,254.02
3554,EN19M24_V_calibrated.png:mid3rd,110256,111.95,46.37,33,203,495.18,283.49,90.42,482.36,12343217.00,12343217.00,522.40,809.44,75.90,255.00
3555,EN19M24_V_calibrated.png:bot3rd,55334,119.53,32.14,37,228,313.88,224.46,114.89,379.05,6614196.00,6614196.00,135.40,444.28,131.19,254.98
3556,EN19M24_V_calibrated.png:whole_wing,237533,111.08,41.13,18,228,696.84,434.01,1.32,764.01,26384282.00,26384282.00,130.02,476.64,179.70,462.56
3557,EN19M25_V_calibrated.png:edge3rd,90484,129.22,33.31,20,212,432.79,266.20,75.01,484.10,11692486.00,11692486.00,640.00,789.58,64.44,283.70
3558,EN19M25_V_calibrated.png:mid3rd,131315,136.68,46.47,34,224,530.69,315.05,90.81,524.62,17947837.00,17947837.00,357.55,367.99,116.77,284.00
3559,EN19M25_V_calibrated.png:bot3rd,60134,133.45,32.78,32,246,317.41,241.22,118.49,396.48,8024890.00,8024890.00,77.54,456.31,134.82,283.48
3560,EN19M25_V_calibrated.png:whole_wing,281565,133.57,40.03,20,246,765.79,468.14,4.38,850.19,37609613.00,37609613.00,73.52,474.22,0.28,511.60
3561,EN19M26_V_calibrated.png:edge3rd,82726,121.22,33.90,19,230,412.22,255.52,73.87,460.14,10027722.00,10027722.00,636.00,783.46,59.39,273.01
3562,EN19M26_V_calibrated.png:mid3rd,118285,131.14,43.73,37,220,495.58,303.90,91.67,492.05,15512437.00,15512437.00,362.00,374.89,123.80,274.00
3563,EN19M26_V_calibrated.png:bot3rd,54647,124.21,31.65,44,236,307.27,226.44,124.27,380.82,6787519.00,6787519.00,100.96,444.77,133.27,273.87
3564,EN19M26_V_calibrated.png:whole_wing,255658,126.45,38.61,19,236,740.09,439.83,1.20,820.88,32327678.00,32327678.00,88.13,464.10,179.95,469.05
3565,EN19M27_V_calibrated.png:edge3rd,76422,116.81,39.06,18,222,395.66,245.93,74.68,441.91,8926906.00,8926906.00,631.00,778.68,61.79,261.21
3566,EN19M27_V_calibrated.png:mid3rd,111507,123.25,44.98,43,222,489.14,290.25,92.10,482.64,13743698.00,13743698.00,369.17,373.98,122.53,262.00
3567,EN19M27_V_calibrated.png:bot3rd,50040,119.36,30.16,37,218,301.66,211.21,121.62,373.40,5972875.00,5972875.00,119.86,435.40,131.85,261.09
3568,EN19M27_V_calibrated.png:whole_wing,237969,120.37,40.47,18,222,700.78,432.36,179.61,784.30,28643479.00,28643479.00,107.91,471.97,179.98,464.47
3569,EN19M28_V_calibrated.png:edge3rd,81359,119.91,37.12,17,222,401.35,258.10,75.37,448.09,9755794.00,9755794.00,634.32,782.43,59.40,270.61
3570,EN19M28_V_calibrated.png:mid3rd,111391,131.06,43.68,33,234,477.45,297.05,94.28,486.83,14599161.00,14599161.00,363.00,377.67,123.83,271.00
3571,EN19M28_V_calibrated.png:bot3rd,53378,124.24,32.86,34,217,296.61,229.13,133.18,374.73,6631689.00,6631689.00,100.54,448.50,134.46,270.27
3572,EN19M28_V_calibrated.png:whole_wing,246567,125.91,39.74,17,234,743.11,422.47,178.90,811.88,31046143.00,31046143.00,92.73,490.80,180.00,461.68
3573,EN19M29_V_calibrated.png:edge3rd,74397,127.27,36.89,22,219,396.19,239.09,75.34,447.56,9468435.00,9468435.00,637.06,784.10,62.15,266.35
3574,EN19M29_V_calibrated.png:mid3rd,104726,133.35,44.71,34,222,451.13,295.57,90.47,476.94,13964994.00,13964994.00,369.27,389.45,121.68,267.00
3575,EN19M29_V_calibrated.png:bot3rd,50299,135.35,31.65,38,248,291.03,220.06,124.42,361.52,6807967.00,6807967.00,110.12,465.01,135.73,266.28
3576,EN19M29_V_calibrated.png:whole_wing,229860,131.82,39.80,22,248,713.22,410.35,1.73,799.64,30299021.00,30299021.00,102.72,475.88,179.77,459.57
3577,EN19M2_V_calibrated.png:edge3rd,91845,84.11,37.53,13,227,430.78,271.46,75.54,480.97,7725516.00,7725516.00,683.66,844.91,63.34,279.85
3578,EN19M2_V_calibrated.png:mid3rd,125999,98.73,45.28,22,224,516.85,310.40,91.30,507.17,12439762.00,12439762.00,404.69,425.97,121.09,280.00
3579,EN19M2_V_calibrated.png:bot3rd,57069,94.77,30.85,21,234,312.62,232.43,122.37,385.62,5408280.00,5408280.00,131.17,510.77,135.24,279.10
3580,EN19M2_V_calibrated.png:whole_wing,274089,93.01,40.61,13,234,760.37,458.96,2.89,836.95,25491979.00,25491979.00,125.90,530.32,0.00,489.24
3581,EN19M30_V_calibrated.png:edge3rd,72042,123.49,34.56,16,244,390.81,234.71,75.39,443.12,8896687.00,8896687.00,685.00,832.94,62.89,254.28
3582,EN19M30_V_calibrated.png:mid3rd,106963,134.58,42.04,36,235,481.78,282.68,92.12,475.77,14395505.00,14395505.00,430.00,431.67,122.20,255.00
3583,EN19M30_V_calibrated.png:bot3rd,51870,128.58,33.14,42,248,296.16,223.00,124.51,366.56,6669307.00,6669307.00,195.54,485.11,129.97,254.48
3584,EN19M30_V_calibrated.png:whole_wing,230541,129.75,38.24,16,248,692.24,424.04,179.61,762.77,29912200.00,29912200.00,176.52,523.77,0.24,457.16
3585,EN19M31_V_calibrated.png:edge3rd,82495,103.76,36.83,14,209,401.46,261.64,73.85,453.28,8559759.00,8559759.00,649.00,774.33,55.57,277.00
3586,EN19M31_V_calibrated.png:mid3rd,123526,115.08,47.17,32,217,510.63,308.01,91.11,503.84,14214820.00,14214820.00,373.35,364.69,118.04,277.00
3587,EN19M31_V_calibrated.png:bot3rd,63821,123.94,30.92,34,207,328.41,247.43,117.62,404.40,7909898.00,7909898.00,121.33,420.79,128.45,276.48
3588,EN19M31_V_calibrated.png:whole_wing,269403,113.73,41.40,14,217,765.60,448.04,1.05,829.81,30639107.00,30639107.00,96.52,471.51,179.76,485.52
3589,EN19M32_V_calibrated.png:edge3rd,79816,113.84,37.84,19,218,413.67,245.67,75.40,463.46,9086081.00,9086081.00,640.00,780.48,63.75,263.65
3590,EN19M32_V_calibrated.png:mid3rd,118646,121.28,45.43,34,231,514.65,293.53,89.46,504.74,14389169.00,14389169.00,512.62,814.53,75.48,264.00
3591,EN19M32_V_calibrated.png:bot3rd,58545,124.27,31.59,33,214,315.64,236.16,115.56,388.52,7275668.00,7275668.00,116.64,455.32,132.05,263.19
3592,EN19M32_V_calibrated.png:whole_wing,256638,119.62,40.52,19,231,723.26,451.79,5.68,789.84,30699295.00,30699295.00,113.81,459.56,179.85,481.20
3593,EN19M33_V_calibrated.png:edge3rd,85592,118.68,35.50,19,215,405.81,268.54,72.98,468.87,10157668.00,10157668.00,643.00,782.38,59.08,283.02
3594,EN19M33_V_calibrated.png:mid3rd,125925,123.99,48.08,29,214,508.03,315.60,91.37,503.08,15613559.00,15613559.00,360.02,371.70,121.95,284.00
3595,EN19M33_V_calibrated.png:bot3rd,59422,117.22,33.27,33,246,306.77,246.63,120.69,381.74,6965232.00,6965232.00,82.48,470.11,136.85,283.03
3596,EN19M33_V_calibrated.png:whole_wing,270129,120.83,41.53,19,246,771.76,445.65,3.22,848.07,32638606.00,32638606.00,77.97,485.59,0.39,484.49
3597,EN19M34_V_calibrated.png:edge3rd,82105,119.20,41.88,16,218,389.84,268.16,70.69,452.25,9787140.00,9787140.00,645.41,795.35,54.96,285.01
3598,EN19M34_V_calibrated.png:mid3rd,111940,122.32,45.70,31,215,459.74,310.02,97.93,502.93,13692627.00,13692627.00,357.78,378.02,113.15,286.00
3599,EN19M34_V_calibrated.png:bot3rd,56124,127.18,32.94,31,224,302.35,236.34,140.81,396.79,7137586.00,7137586.00,84.99,448.23,133.28,285.73
3600,EN19M34_V_calibrated.png:whole_wing,250272,122.35,42.00,16,224,782.69,407.13,177.48,855.74,30620213.00,30620213.00,71.27,504.57,0.04,489.00
3601,EN19M35_V_calibrated.png:edge3rd,80007,123.98,37.47,18,216,411.93,247.30,73.45,461.23,9919016.00,9919016.00,636.00,785.63,62.23,270.87
3602,EN19M35_V_calibrated.png:mid3rd,115644,135.84,44.66,40,215,490.58,300.14,92.80,490.81,15709220.00,15709220.00,365.00,376.43,123.51,271.00
3603,EN19M35_V_calibrated.png:bot3rd,53221,126.77,31.08,41,215,294.18,230.35,127.59,365.96,6746646.00,6746646.00,100.59,463.99,136.49,270.53
3604,EN19M35_V_calibrated.png:whole_wing,248534,130.07,40.19,18,216,727.86,434.76,1.32,811.43,32325746.00,32325746.00,95.47,476.39,0.50,472.19
3605,EN19M36_V_calibrated.png:edge3rd,72733,134.47,39.38,19,212,373.21,248.13,74.54,438.38,9780411.00,9780411.00,637.99,774.71,63.59,265.16
3606,EN19M36_V_calibrated.png:mid3rd,111021,136.14,42.35,38,211,480.28,294.32,91.82,472.53,15114053.00,15114053.00,371.85,382.51,123.76,266.00
3607,EN19M36_V_calibrated.png:bot3rd,50813,118.57,32.56,33,241,291.74,221.77,126.22,362.02,6024710.00,6024710.00,112.42,456.49,135.58,265.25
3608,EN19M36_V_calibrated.png:whole_wing,234567,131.81,40.10,19,241,712.56,419.13,1.57,796.41,30919174.00,30919174.00,105.75,474.05,0.32,451.80
3609,EN19M37_V_calibrated.png:edge3rd,65308,122.78,33.44,18,212,347.44,239.33,71.60,417.14,8018506.00,8018506.00,653.02,754.74,61.17,252.31
3610,EN19M37_V_calibrated.png:mid3rd,111509,129.26,44.19,40,234,504.90,281.20,88.81,492.02,14413660.00,14413660.00,529.20,820.47,75.56,253.00
3611,EN19M37_V_calibrated.png:bot3rd,61770,136.33,33.77,31,248,340.53,230.96,107.29,393.19,8420953.00,8420953.00,220.57,399.99,117.12,252.40
3612,EN19M37_V_calibrated.png:whole_wing,238587,129.32,39.22,18,248,698.33,435.01,3.93,757.71,30853119.00,30853119.00,147.60,481.84,0.10,472.77
3613,EN19M38_V_calibrated.png:edge3rd,85249,114.05,37.46,18,213,426.86,254.28,74.94,476.33,9722616.00,9722616.00,677.00,850.43,64.09,276.78
3614,EN19M38_V_calibrated.png:mid3rd,117540,123.31,44.69,29,232,489.82,305.53,93.50,500.84,14493714.00,14493714.00,400.87,433.93,123.02,277.00
3615,EN19M38_V_calibrated.png:bot3rd,47653,115.46,33.30,31,226,284.84,213.01,124.05,361.49,5502216.00,5502216.00,123.21,526.41,139.97,269.35
3616,EN19M38_V_calibrated.png:whole_wing,250442,118.66,40.57,18,232,722.82,441.15,1.99,830.58,29718546.00,29718546.00,123.21,526.41,0.15,474.81
3617,EN19M39_V_calibrated.png:edge3rd,75518,124.84,36.03,19,215,402.65,238.80,73.01,454.47,9427342.00,9427342.00,636.60,784.32,62.75,272.28
3618,EN19M39_V_calibrated.png:mid3rd,118138,131.23,39.64,43,220,499.73,301.00,91.76,496.95,15502939.00,15502939.00,363.00,377.34,115.52,273.00
3619,EN19M39_V_calibrated.png:bot3rd,49030,126.85,28.79,38,218,295.89,210.98,122.13,372.84,6219591.00,6219591.00,95.11,456.43,136.15,264.71
3620,EN19M39_V_calibrated.png:whole_wing,242350,128.35,36.68,19,220,697.41,442.45,2.17,816.75,31105091.00,31105091.00,91.55,470.40,0.42,484.25
3621,EN19M3_V_calibrated.png:edge3rd,71638,122.28,37.73,16,207,363.27,251.09,77.07,432.67,8759917.00,8759917.00,645.87,350.76,90.09,258.38
3622,EN19M3_V_calibrated.png:mid3rd,111773,115.67,48.82,29,216,495.32,287.32,92.13,492.48,12928614.00,12928614.00,387.50,362.71,121.35,259.00
3623,EN19M3_V_calibrated.png:bot3rd,58593,120.42,33.54,28,243,328.43,227.15,116.83,405.55,7055535.00,7055535.00,162.37,389.15,123.63,258.21
3624,EN19M3_V_calibrated.png:whole_wing,241642,118.74,42.47,16,243,715.86,429.79,176.03,774.59,28693732.00,28693732.00,128.79,502.80,179.93,471.18
3625,EN19M40_V_calibrated.png:edge3rd,92385,91.03,39.57,14,201,440.71,266.90,74.41,491.15,8409385.00,8409385.00,699.24,848.40,61.66,288.12
3626,EN19M40_V_calibrated.png:mid3rd,135274,108.48,54.28,23,225,536.82,320.84,91.10,524.47,14674575.00,14674575.00,410.00,417.89,118.18,289.00
3627,EN19M40_V_calibrated.png:bot3rd,65315,120.97,33.72,29,246,322.91,257.54,123.45,407.06,7901048.00,7901048.00,130.33,501.13,133.01,288.62
3628,EN19M40_V_calibrated.png:whole_wing,292974,105.76,47.23,14,246,789.66,472.39,3.73,865.76,30985008.00,30985008.00,121.38,527.85,0.40,511.05
3629,EN19M4_V_calibrated.png:edge3rd,85725,131.21,34.73,19,236,416.10,262.31,74.05,505.49,11248154.00,11248154.00,693.07,846.25,62.27,275.91
3630,EN19M4_V_calibrated.png:mid3rd,121974,134.35,40.80,39,244,508.88,305.19,92.78,505.46,16387688.00,16387688.00,417.57,423.91,121.86,276.00
3631,EN19M4_V_calibrated.png:bot3rd,59480,130.25,32.51,34,249,307.44,246.34,129.08,392.64,7747302.00,7747302.00,140.93,492.16,134.47,275.72
3632,EN19M4_V_calibrated.png:whole_wing,267179,132.43,37.22,19,249,761.90,446.49,0.61,827.65,35383144.00,35383144.00,140.28,492.92,0.28,486.87
3633,EN19M5_V_calibrated.png:edge3rd,83906,139.79,35.82,23,222,424.31,251.78,76.61,471.96,11729546.00,11729546.00,644.00,793.45,68.08,266.72
3634,EN19M5_V_calibrated.png:mid3rd,122016,142.01,42.60,39,226,525.13,295.84,92.09,511.15,17327741.00,17327741.00,378.26,359.15,119.69,267.00
3635,EN19M5_V_calibrated.png:bot3rd,63903,132.15,32.59,32,248,331.09,245.74,111.58,403.76,8444852.00,8444852.00,132.90,424.91,127.17,266.02
3636,EN19M5_V_calibrated.png:whole_wing,269825,138.99,38.56,23,248,742.77,462.53,1.63,799.74,37502139.00,37502139.00,110.98,479.36,0.15,498.33
3637,EN19M7_V_calibrated.png:edge3rd,70528,119.75,39.73,13,227,362.21,247.92,74.07,423.09,8445455.00,8445455.00,705.28,826.42,89.83,266.43
3638,EN19M7_V_calibrated.png:mid3rd,118120,121.28,47.87,29,233,507.50,296.34,91.97,513.12,14326042.00,14326042.00,439.36,405.21,119.77,267.00
3639,EN19M7_V_calibrated.png:bot3rd,61919,132.06,34.09,33,249,347.87,226.63,113.31,428.02,8176831.00,8176831.00,221.74,421.64,120.46,266.93
3640,EN19M7_V_calibrated.png:whole_wing,250605,123.46,42.87,13,249,721.26,442.39,175.14,799.38,30940790.00,30940790.00,172.07,527.32,179.56,476.49
3641,EN19M8_V_calibrated.png:edge3rd,84574,105.62,37.06,19,204,421.12,255.70,74.32,472.22,8932747.00,8932747.00,639.85,789.60,63.55,276.03
3642,EN19M8_V_calibrated.png:mid3rd,125298,110.72,50.32,27,216,518.70,307.57,90.68,506.49,13873132.00,13873132.00,549.36,828.33,79.76,277.00
3643,EN19M8_V_calibrated.png:bot3rd,56809,122.89,29.82,31,234,316.26,228.71,121.81,393.10,6980978.00,6980978.00,97.04,446.32,132.69,276.51
3644,EN19M8_V_calibrated.png:whole_wing,265855,111.66,43.04,19,234,738.61,458.29,1.90,827.55,29685700.00,29685700.00,87.49,466.66,0.37,490.03
3645,EN19M9_V_calibrated.png:edge3rd,76690,117.19,38.56,17,216,400.63,243.72,76.69,452.83,8987039.00,8987039.00,643.59,777.64,64.56,253.45
3646,EN19M9_V_calibrated.png:mid3rd,111658,125.21,50.58,26,221,502.51,282.91,90.05,485.73,13980630.00,13980630.00,487.73,793.31,71.46,254.00
3647,EN19M9_V_calibrated.png:bot3rd,61906,129.65,35.85,29,244,321.18,245.41,108.77,386.97,8026228.00,8026228.00,149.58,434.50,128.22,253.45
3648,EN19M9_V_calibrated.png:whole_wing,250254,123.85,44.02,17,244,723.46,440.43,4.18,760.91,30993897.00,30993897.00,135.55,468.91,179.75,470.06
3649,ENM10_V_calibrated.png:edge3rd,79271,117.99,37.48,14,214,418.46,241.20,76.04,466.69,9353378.00,9353378.00,693.92,838.36,66.70,256.39
3650,ENM10_V_calibrated.png:mid3rd,116726,128.32,45.03,35,223,519.47,286.10,90.19,503.93,14978403.00,14978403.00,583.92,870.13,77.55,257.00
3651,ENM10_V_calibrated.png:bot3rd,62796,128.64,34.53,30,248,329.15,242.91,110.43,400.11,8077779.00,8077779.00,187.81,484.00,128.70,256.65
3652,ENM10_V_calibrated.png:whole_wing,257957,125.26,40.71,14,248,719.30,456.61,4.42,768.06,32310434.00,32310434.00,181.35,512.69,179.69,483.24
3653,ENM11_V_calibrated.png:edge3rd,91167,96.60,41.70,17,203,416.27,278.85,78.64,487.45,8806625.00,8806625.00,702.08,868.45,89.93,287.04
3654,ENM11_V_calibrated.png:mid3rd,139938,104.89,48.39,25,211,556.22,320.33,92.40,560.70,14677684.00,14677684.00,411.75,387.19,120.37,288.00
3655,ENM11_V_calibrated.png:bot3rd,65930,118.27,30.57,33,247,366.00,229.35,115.28,453.02,7797230.00,7797230.00,165.51,414.06,122.96,287.93
3656,ENM11_V_calibrated.png:whole_wing,296628,105.28,43.65,17,247,776.21,486.57,172.80,861.98,31228697.00,31228697.00,124.07,522.04,0.30,523.19
3657,ENM12_V_calibrated.png:edge3rd,93983,98.81,37.25,16,206,448.55,266.78,75.18,496.55,9286901.00,9286901.00,690.00,848.62,63.25,280.50
3658,ENM12_V_calibrated.png:mid3rd,132869,116.94,47.81,26,227,541.26,312.56,89.79,532.56,15537778.00,15537778.00,513.90,868.58,70.73,281.00
3659,ENM12_V_calibrated.png:bot3rd,62180,116.88,34.19,26,247,328.75,240.82,116.00,404.31,7267293.00,7267293.00,128.94,512.78,133.84,280.95
3660,ENM12_V_calibrated.png:whole_wing,289032,111.03,42.73,16,247,767.97,479.19,5.25,842.46,32091972.00,32091972.00,128.05,516.27,179.79,504.94
3661,ENM13_V_calibrated.png:edge3rd,93032,124.86,39.32,17,222,421.24,281.20,77.36,501.71,11616073.00,11616073.00,646.00,810.06,63.78,289.20
3662,ENM13_V_calibrated.png:mid3rd,132752,134.14,44.80,34,233,539.54,313.28,88.74,535.77,17807058.00,17807058.00,548.99,840.87,79.63,290.00
3663,ENM13_V_calibrated.png:bot3rd,64310,121.99,34.34,31,223,319.14,256.57,122.27,397.59,7844881.00,7844881.00,69.43,470.37,136.12,289.65
3664,ENM13_V_calibrated.png:whole_wing,290094,128.47,41.28,17,233,791.39,466.72,4.68,868.85,37268012.00,37268012.00,66.35,476.96,0.17,511.79
3665,ENM14_V_calibrated.png:edge3rd,95523,97.36,40.13,15,228,431.09,282.13,76.33,482.83,9300260.00,9300260.00,702.81,372.17,90.49,294.22
3666,ENM14_V_calibrated.png:mid3rd,139586,119.71,49.81,28,224,543.99,326.71,91.26,533.22,16709219.00,16709219.00,407.00,409.37,123.59,295.00
3667,ENM14_V_calibrated.png:bot3rd,67641,118.57,34.36,28,240,338.69,254.29,129.01,424.06,8020247.00,8020247.00,127.68,472.54,131.38,294.85
3668,ENM14_V_calibrated.png:whole_wing,301889,112.40,44.95,15,240,807.96,475.74,178.79,882.08,33933224.00,33933224.00,113.15,527.03,179.67,520.03
3669,ENM15_V_calibrated.png:edge3rd,95070,110.31,40.74,18,209,449.67,269.19,75.23,501.36,10487129.00,10487129.00,640.00,807.29,63.41,288.07
3670,ENM15_V_calibrated.png:mid3rd,134834,119.06,51.49,29,219,540.20,317.80,92.42,540.86,16053536.00,16053536.00,506.44,837.63,75.70,289.00
3671,ENM15_V_calibrated.png:bot3rd,61248,118.90,34.41,29,241,322.83,241.56,121.40,397.06,7282341.00,7282341.00,82.37,447.58,131.81,288.57
3672,ENM15_V_calibrated.png:whole_wing,291646,116.19,45.14,18,241,774.84,479.24,2.06,865.64,33887235.00,33887235.00,62.43,479.75,179.97,516.15
3673,ENM16_V_calibrated.png:edge3rd,99025,116.72,37.30,20,217,458.47,275.00,76.28,504.29,11558557.00,11558557.00,642.81,808.54,64.18,286.52
3674,ENM16_V_calibrated.png:mid3rd,134641,123.52,42.96,33,227,537.77,318.78,91.66,530.73,16630306.00,16630306.00,355.00,361.88,122.32,287.00
3675,ENM16_V_calibrated.png:bot3rd,66499,119.35,32.49,28,230,319.53,264.98,115.03,394.47,7936520.00,7936520.00,71.85,463.28,136.06,286.52
3676,ENM16_V_calibrated.png:whole_wing,299295,120.31,39.10,20,230,797.66,477.74,3.02,858.04,36006947.00,36006947.00,69.48,467.79,0.09,512.72
