 ,Label,Area,Mean,StdDev,Min,Max,Major,Minor,Angle,Feret,IntDen,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret
413,CNM7_D_calibrated.png:edge3rd,90605,99.14,44.80,25,232,508.66,226.79,86.95,533.46,8982599.00,8982599.00,377.34,712.76,79.45,230.67
414,CNM7_D_calibrated.png:mid3rd,118541,111.45,39.27,44,239,585.66,257.71,92.85,584.45,13211023.00,13211023.00,476.07,187.64,112.84,231.00
415,CNM7_D_calibrated.png:bot3rd,69410,140.86,47.09,40,244,410.59,215.24,92.15,462.97,9776973.00,9776973.00,705.00,269.05,102.96,230.98
416,CNM7_D_calibrated.png:whole_wing,278028,114.78,46.00,25,244,673.71,525.44,162.97,691.65,31912384.00,31912384.00,244.33,490.46,179.76,546.18
417,CNM8_D_calibrated.png:edge3rd,81667,105.37,33.77,35,233,491.87,211.40,88.29,525.56,8605133.00,8605133.00,404.70,719.48,82.42,226.55
418,CNM8_D_calibrated.png:mid3rd,112529,117.44,32.27,51,240,566.16,253.07,92.73,564.23,13215553.00,13215553.00,474.34,198.28,113.55,227.00
419,CNM8_D_calibrated.png:bot3rd,63908,137.56,43.00,46,249,393.20,206.94,94.03,447.35,8791455.00,8791455.00,700.00,276.47,104.32,226.43
420,CNM8_D_calibrated.png:whole_wing,257592,118.63,37.67,35,249,647.77,506.32,161.03,679.00,30558331.00,30558331.00,247.45,491.43,179.53,528.90
421,CNM9_D_calibrated.png:edge3rd,96707,107.17,44.55,25,243,544.25,226.24,89.76,576.29,10363811.00,10363811.00,456.23,188.77,90.99,241.80
422,CNM9_D_calibrated.png:mid3rd,124843,119.78,38.64,42,246,585.71,271.39,90.73,575.08,14954155.00,14954155.00,470.56,190.36,90.70,242.00
423,CNM9_D_calibrated.png:bot3rd,75814,143.37,42.49,44,246,411.22,234.74,89.49,447.23,10869718.00,10869718.00,709.13,710.36,89.92,241.29
424,CNM9_D_calibrated.png:whole_wing,297364,121.69,43.85,25,246,697.82,542.57,174.51,725.10,36187684.00,36187684.00,225.20,468.77,0.30,560.96
425,EN19M10_D_calibrated.png:edge3rd,0,NaN,0.00,NaN,NaN,0.00,0.00,0.00,4.12,NaN,NaN,-199.21,419.64,35.96,1.00
426,EN19M10_D_calibrated.png:mid3rd,83766,90.27,29.65,21,233,547.20,194.91,92.66,592.05,7561972.00,7561972.00,410.49,200.20,92.86,201.80
427,EN19M10_D_calibrated.png:bot3rd,140630,79.36,37.01,18,247,580.77,308.31,83.65,628.50,11160332.00,11160332.00,495.02,833.77,87.89,319.42
428,EN19M10_D_calibrated.png:whole_wing,224396,83.43,34.85,18,247,582.66,490.35,92.29,958.64,18722304.00,18722304.00,-199.21,419.64,0.22,574.55
429,EN19M11_D_calibrated.png:edge3rd,14,0.00,0.00,0,0,27.52,0.65,44.06,403.00,0.00,0.00,-244.55,399.27,43.86,2.00
430,EN19M11_D_calibrated.png:mid3rd,108204,82.17,31.58,24,222,655.86,210.06,91.55,681.59,8891444.00,8891444.00,428.59,163.49,91.21,217.49
431,EN19M11_D_calibrated.png:bot3rd,165990,75.56,41.87,20,248,649.88,325.21,82.26,690.68,12542417.00,12542417.00,451.28,849.18,81.77,343.58
432,EN19M11_D_calibrated.png:whole_wing,274208,78.17,38.28,0,248,668.97,521.89,79.78,1031.13,21433861.00,21433861.00,-244.55,399.27,0.02,668.52
433,EN19M12_D_calibrated.png:edge3rd,16,75.69,9.67,67,103,32.54,0.63,45.01,74.01,1211.00,1211.00,464.39,512.86,45.77,1.00
434,EN19M12_D_calibrated.png:mid3rd,106457,90.54,28.46,20,233,654.34,207.15,90.60,676.45,9638815.00,9638815.00,429.34,162.50,90.99,201.17
435,EN19M12_D_calibrated.png:bot3rd,165339,82.58,38.79,20,249,644.94,326.41,82.18,690.40,13653879.00,13653879.00,449.84,844.86,82.05,346.84
436,EN19M12_D_calibrated.png:whole_wing,271796,85.70,35.32,20,249,669.60,516.82,77.01,1040.16,23292694.00,23292694.00,-252.32,407.16,179.81,669.36
437,EN19M13_D_calibrated.png:edge3rd,29,74.03,14.53,50,107,80.40,0.46,43.00,223.00,2147.00,2147.00,408.84,562.00,42.74,1.00
438,EN19M13_D_calibrated.png:mid3rd,141031,91.44,34.34,17,240,701.69,255.90,91.00,722.90,12896572.00,12896572.00,450.59,869.15,89.46,249.15
439,EN19M13_D_calibrated.png:bot3rd,161146,78.25,39.63,16,238,652.12,314.63,83.37,721.39,12608869.00,12608869.00,519.89,870.16,86.88,334.36
440,EN19M13_D_calibrated.png:whole_wing,302177,84.41,37.83,16,240,702.10,547.99,76.43,1002.52,25505441.00,25505441.00,-197.16,393.00,179.90,692.08
441,EN19M16_D_calibrated.png:edge3rd,80711,120.63,35.48,24,217,483.23,212.66,86.83,522.57,9736286.00,9736286.00,413.17,711.59,83.68,227.73
442,EN19M16_D_calibrated.png:mid3rd,113329,115.78,31.89,49,220,570.60,252.88,93.05,570.37,13120819.00,13120819.00,470.67,192.20,113.43,228.00
443,EN19M16_D_calibrated.png:bot3rd,66319,112.32,32.33,32,238,397.36,212.50,94.35,428.18,7449169.00,7449169.00,735.45,293.24,103.90,227.74
444,EN19M16_D_calibrated.png:whole_wing,259451,116.39,33.31,24,238,654.97,504.36,160.91,681.47,30198126.00,30198126.00,243.27,479.33,0.01,528.85
445,EN19M18_D_calibrated.png:edge3rd,86799,78.20,26.96,21,235,503.52,219.49,88.20,521.01,6787829.00,6787829.00,344.11,233.55,96.20,224.60
446,EN19M18_D_calibrated.png:mid3rd,101280,89.64,32.97,32,238,512.20,251.76,89.38,515.39,9078857.00,9078857.00,407.24,749.80,89.30,225.00
447,EN19M18_D_calibrated.png:bot3rd,56916,101.12,41.79,21,236,339.71,213.32,87.79,381.56,5755212.00,5755212.00,632.00,291.03,90.02,224.04
448,EN19M18_D_calibrated.png:whole_wing,244995,88.25,34.46,21,238,647.24,481.95,4.50,673.65,21621898.00,21621898.00,182.40,496.87,179.91,509.87
449,EN19M21_D_calibrated.png:edge3rd,92520,88.85,40.29,21,223,509.54,231.19,86.99,560.03,8220809.00,8220809.00,359.98,202.94,91.86,237.27
450,EN19M21_D_calibrated.png:mid3rd,117148,80.29,32.44,26,205,564.51,264.23,91.89,562.72,9405324.00,9405324.00,386.00,210.80,114.43,238.00
451,EN19M21_D_calibrated.png:bot3rd,75873,98.29,42.01,20,249,403.50,239.42,89.79,435.08,7457635.00,7457635.00,625.29,283.54,90.23,237.26
452,EN19M21_D_calibrated.png:whole_wing,285541,87.85,38.46,20,249,709.90,512.13,170.38,712.54,25083768.00,25083768.00,148.73,474.94,179.90,542.73
453,EN19M22_D_calibrated.png:edge3rd,78504,87.94,35.58,20,229,488.98,204.41,87.22,525.40,6903678.00,6903678.00,350.43,730.32,85.46,215.09
454,EN19M22_D_calibrated.png:mid3rd,105421,87.95,32.82,31,230,557.21,240.89,92.46,548.38,9271395.00,9271395.00,399.93,204.99,111.84,216.00
455,EN19M22_D_calibrated.png:bot3rd,62526,105.88,42.87,23,247,377.21,211.05,93.02,422.28,6620429.00,6620429.00,612.00,287.39,91.25,216.00
456,EN19M22_D_calibrated.png:whole_wing,246452,92.50,37.30,20,247,625.83,501.40,165.77,647.32,22795594.00,22795594.00,180.91,529.21,0.20,517.67
457,EN19M23_D_calibrated.png:edge3rd,88334,87.17,38.90,21,205,525.36,214.08,90.47,556.65,7699987.00,7699987.00,334.59,209.43,95.35,228.08
458,EN19M23_D_calibrated.png:mid3rd,114630,96.32,31.77,40,226,568.22,256.86,90.42,552.38,11040868.00,11040868.00,386.47,763.66,89.49,229.00
459,EN19M23_D_calibrated.png:bot3rd,73808,107.45,39.11,27,249,401.51,234.06,89.77,436.60,7930363.00,7930363.00,615.00,274.72,90.42,228.34
460,EN19M23_D_calibrated.png:whole_wing,276220,96.38,37.01,21,249,672.23,523.18,173.66,684.42,26622783.00,26622783.00,158.92,471.65,179.88,543.09
461,EN19M25_D_calibrated.png:edge3rd,93429,92.15,39.80,19,202,534.85,222.41,89.20,576.77,8609858.00,8609858.00,370.00,777.02,89.24,239.03
462,EN19M25_D_calibrated.png:mid3rd,122704,94.23,34.76,29,212,580.71,269.04,90.32,572.10,11562519.00,11562519.00,397.63,201.05,90.25,240.00
463,EN19M25_D_calibrated.png:bot3rd,64536,105.37,33.25,27,241,392.72,209.23,89.99,440.49,6800196.00,6800196.00,637.00,709.49,89.97,239.55
464,EN19M25_D_calibrated.png:whole_wing,280669,96.10,36.56,19,241,661.47,540.25,175.39,718.59,26972573.00,26972573.00,157.97,477.93,0.18,563.46
465,EN19M26_D_calibrated.png:edge3rd,88897,93.43,38.27,22,209,507.69,222.95,89.65,547.80,8305402.00,8305402.00,369.54,212.70,90.91,235.85
466,EN19M26_D_calibrated.png:mid3rd,111235,88.49,33.87,33,224,538.36,263.07,88.36,543.25,9843442.00,9843442.00,392.18,215.56,90.09,236.00
467,EN19M26_D_calibrated.png:bot3rd,67984,102.42,37.41,24,249,383.98,225.43,95.00,424.16,6962941.00,6962941.00,626.00,276.67,94.40,235.89
468,EN19M26_D_calibrated.png:whole_wing,267182,93.69,36.72,22,249,675.71,503.45,176.76,705.74,25032671.00,25032671.00,156.15,465.57,179.72,538.18
469,EN19M27_D_calibrated.png:edge3rd,84116,82.60,34.20,17,203,517.94,206.78,90.29,543.74,6947969.00,6947969.00,447.03,207.26,90.10,221.06
470,EN19M27_D_calibrated.png:mid3rd,108442,88.07,35.52,34,216,554.53,248.99,90.63,535.28,9550537.00,9550537.00,472.00,210.06,114.50,222.00
471,EN19M27_D_calibrated.png:bot3rd,68094,100.10,38.23,27,231,394.58,219.73,90.23,426.71,6816202.00,6816202.00,694.83,698.08,89.99,221.80
472,EN19M27_D_calibrated.png:whole_wing,260118,89.47,36.48,17,231,644.23,514.09,174.06,663.87,23272375.00,23272375.00,251.94,462.97,179.60,535.80
473,EN19M28_D_calibrated.png:edge3rd,89157,101.24,37.26,21,198,514.25,220.74,89.07,541.71,9026234.00,9026234.00,435.05,206.36,93.10,232.04
474,EN19M28_D_calibrated.png:mid3rd,109918,100.56,31.44,38,224,537.48,260.38,91.48,538.56,11053295.00,11053295.00,473.44,207.93,90.24,233.00
475,EN19M28_D_calibrated.png:bot3rd,68483,108.28,38.59,23,247,379.09,230.01,92.11,424.46,7415601.00,7415601.00,706.00,265.67,91.29,232.22
476,EN19M28_D_calibrated.png:whole_wing,267558,102.76,35.50,21,247,676.85,503.31,175.88,697.26,27495130.00,27495130.00,240.96,461.65,0.28,535.12
477,EN19M2_D_calibrated.png:edge3rd,10,48.00,6.63,40,63,42.61,0.30,45.00,113.00,480.00,480.00,450.60,526.38,45.51,1.00
478,EN19M2_D_calibrated.png:mid3rd,127203,67.12,28.09,18,249,688.66,235.18,89.92,704.33,8538311.00,8538311.00,446.31,855.46,89.31,225.65
479,EN19M2_D_calibrated.png:bot3rd,166732,59.15,32.62,14,248,655.21,324.00,81.92,702.50,9861624.00,9861624.00,457.62,854.05,80.91,344.27
480,EN19M2_D_calibrated.png:whole_wing,293935,62.60,30.99,14,249,701.18,533.75,72.45,1032.38,18399935.00,18399935.00,-231.10,398.67,179.84,692.42
481,EN19M30_D_calibrated.png:edge3rd,76544,96.30,38.73,18,225,477.94,203.92,87.69,504.42,7370822.00,7370822.00,346.74,717.00,84.52,216.37
482,EN19M30_D_calibrated.png:mid3rd,101228,95.86,35.51,27,225,532.05,242.24,92.79,539.22,9703762.00,9703762.00,404.53,207.10,112.58,217.00
483,EN19M30_D_calibrated.png:bot3rd,61733,110.58,41.44,22,242,368.22,213.46,92.71,410.53,6826539.00,6826539.00,612.00,295.83,106.01,217.00
484,EN19M30_D_calibrated.png:whole_wing,239505,99.79,38.67,18,242,632.32,482.26,166.62,651.00,23901123.00,23901123.00,178.63,515.19,179.69,503.75
485,EN19M31_D_calibrated.png:edge3rd,95914,65.33,31.60,17,199,556.93,219.28,88.68,604.22,6266506.00,6266506.00,382.24,179.91,90.45,236.02
486,EN19M31_D_calibrated.png:mid3rd,123426,79.96,33.20,26,207,590.97,265.92,89.97,601.09,9869505.00,9869505.00,390.00,184.31,91.17,237.00
487,EN19M31_D_calibrated.png:bot3rd,73120,98.98,35.86,24,231,405.93,229.35,93.38,450.17,7237146.00,7237146.00,626.00,259.36,92.15,236.47
488,EN19M31_D_calibrated.png:whole_wing,291415,79.95,35.74,17,231,673.93,550.56,177.18,707.50,23298790.00,23298790.00,154.98,467.19,179.91,576.60
489,EN19M32_D_calibrated.png:edge3rd,86723,89.66,33.36,21,223,508.20,217.28,88.30,547.88,7775507.00,7775507.00,333.58,754.08,83.89,229.24
490,EN19M32_D_calibrated.png:mid3rd,106918,76.39,32.81,29,223,530.56,256.58,91.71,531.61,8167875.00,8167875.00,393.00,723.65,85.67,230.00
491,EN19M32_D_calibrated.png:bot3rd,66511,94.71,40.07,22,231,394.13,214.86,95.34,451.91,6299328.00,6299328.00,622.00,287.53,107.15,229.22
492,EN19M32_D_calibrated.png:whole_wing,259253,85.51,35.85,21,231,660.08,500.08,168.85,686.45,22168155.00,22168155.00,164.76,514.53,179.99,552.29
493,EN19M34_D_calibrated.png:edge3rd,87287,87.06,45.13,16,212,512.37,216.91,87.59,574.31,7599208.00,7599208.00,443.78,763.86,89.27,240.47
494,EN19M34_D_calibrated.png:mid3rd,122116,96.90,37.52,23,227,575.30,270.26,90.29,571.95,11833171.00,11833171.00,457.00,762.47,89.96,241.00
495,EN19M34_D_calibrated.png:bot3rd,76836,115.78,41.00,25,249,403.29,242.58,90.97,436.35,8896030.00,8896030.00,698.00,259.35,90.28,240.40
496,EN19M34_D_calibrated.png:whole_wing,285669,99.01,42.36,16,249,689.24,527.72,1.04,720.88,28285470.00,28285470.00,217.53,455.26,179.74,557.96
497,EN19M35_D_calibrated.png:edge3rd,83879,100.36,44.93,22,205,507.06,210.62,89.63,552.41,8418318.00,8418318.00,389.28,211.26,90.27,228.21
498,EN19M35_D_calibrated.png:mid3rd,113074,95.90,30.81,39,208,560.90,256.68,89.94,551.76,10843981.00,10843981.00,394.12,763.99,89.81,229.00
499,EN19M35_D_calibrated.png:bot3rd,65921,103.24,35.50,28,249,379.91,220.93,94.18,422.83,6805803.00,6805803.00,620.87,274.53,91.25,228.75
500,EN19M35_D_calibrated.png:whole_wing,262324,99.17,37.13,22,249,649.87,513.95,175.09,684.96,26015726.00,26015726.00,163.79,463.55,0.01,539.91
501,EN19M37_D_calibrated.png:edge3rd,84311,79.33,35.20,17,202,511.57,209.84,87.83,542.69,6688701.00,6688701.00,434.93,738.84,87.02,222.39
502,EN19M37_D_calibrated.png:mid3rd,108271,91.41,35.53,32,230,552.30,249.60,91.19,539.56,9896785.00,9896785.00,480.61,200.55,113.75,223.00
503,EN19M37_D_calibrated.png:bot3rd,64173,100.80,34.32,26,234,379.03,215.57,93.35,418.17,6468738.00,6468738.00,700.45,275.85,90.14,222.31
504,EN19M37_D_calibrated.png:whole_wing,256755,89.79,36.07,17,234,641.56,509.56,173.96,667.72,23054224.00,23054224.00,254.61,463.28,0.47,536.26
505,EN19M38_D_calibrated.png:edge3rd,82249,84.98,36.12,19,208,487.59,214.77,89.50,508.98,6989449.00,6989449.00,424.28,198.22,95.63,227.69
506,EN19M38_D_calibrated.png:mid3rd,108071,87.91,29.97,28,236,556.36,247.32,93.60,572.71,9500777.00,9500777.00,484.91,185.08,112.44,228.00
507,EN19M38_D_calibrated.png:bot3rd,62160,95.68,37.40,27,216,393.30,201.23,95.66,427.09,5947542.00,5947542.00,710.69,714.53,87.34,227.84
508,EN19M38_D_calibrated.png:whole_wing,251606,88.88,34.21,19,236,654.07,489.79,158.53,681.54,22362113.00,22362113.00,250.31,479.32,0.22,526.81
509,EN19M3_D_calibrated.png:edge3rd,2,0.00,0.00,0,0,2.26,1.13,0.00,439.00,0.00,0.00,-276.78,446.64,47.13,2.00
510,EN19M3_D_calibrated.png:mid3rd,97877,80.65,31.39,18,232,599.17,207.99,90.51,652.45,7893342.00,7893342.00,421.16,840.42,88.70,197.70
511,EN19M3_D_calibrated.png:bot3rd,162718,81.33,40.60,16,244,614.82,336.97,82.19,672.47,13234404.00,13234404.00,473.40,168.56,91.70,356.06
512,EN19M3_D_calibrated.png:whole_wing,260597,81.07,37.41,0,244,636.76,521.08,72.66,1069.60,21127746.00,21127746.00,-277.52,445.96,0.33,655.41
513,EN19M40_D_calibrated.png:edge3rd,104351,58.33,34.37,16,187,566.71,234.45,89.62,599.92,6086718.00,6086718.00,357.69,191.54,93.06,245.70
514,EN19M40_D_calibrated.png:mid3rd,129478,75.30,36.15,24,232,597.81,275.77,89.31,593.87,9750056.00,9750056.00,399.02,196.54,91.83,246.00
515,EN19M40_D_calibrated.png:bot3rd,66748,94.87,36.06,25,249,374.53,226.91,90.07,450.40,6332616.00,6332616.00,645.00,256.84,90.02,245.02
516,EN19M40_D_calibrated.png:whole_wing,299994,73.79,38.02,16,249,687.27,555.77,3.71,735.74,22137122.00,22137122.00,154.30,454.32,179.64,585.52
517,EN19M4_D_calibrated.png:edge3rd,89597,120.98,34.75,27,209,517.23,220.56,87.52,545.19,10839774.00,10839774.00,412.89,727.47,84.37,230.18
518,EN19M4_D_calibrated.png:mid3rd,118607,113.31,33.45,46,229,587.11,257.22,93.50,591.20,13439699.00,13439699.00,471.21,186.12,112.89,231.00
519,EN19M4_D_calibrated.png:bot3rd,71778,111.16,41.80,27,238,421.52,216.81,93.56,470.93,7979053.00,7979053.00,702.80,262.37,102.92,230.83
520,EN19M4_D_calibrated.png:whole_wing,279982,115.22,36.40,27,238,677.10,526.48,160.60,692.01,32258526.00,32258526.00,240.82,497.50,0.16,552.90
521,EN19M5_D_calibrated.png:edge3rd,87571,122.15,39.65,24,213,523.63,212.93,87.84,570.40,10697139.00,10697139.00,460.15,193.25,90.09,229.70
522,EN19M5_D_calibrated.png:mid3rd,119505,112.57,30.63,50,227,589.22,258.24,90.39,569.62,13452640.00,13452640.00,464.66,763.86,88.28,230.00
523,EN19M5_D_calibrated.png:bot3rd,78154,118.43,40.49,26,243,416.39,238.98,90.28,456.36,9255482.00,9255482.00,692.00,254.01,90.10,229.11
524,EN19M5_D_calibrated.png:whole_wing,284663,117.12,36.64,24,243,672.61,538.86,178.50,687.82,33339138.00,33339138.00,233.30,479.33,0.32,560.56
525,EN19M8_D_calibrated.png:edge3rd,0,NaN,0.00,NaN,NaN,0.00,0.00,0.00,2.24,NaN,NaN,-197.51,402.75,21.43,1.00
526,EN19M8_D_calibrated.png:mid3rd,129565,83.35,31.94,20,218,671.08,245.82,92.34,697.56,10799221.00,10799221.00,410.04,159.90,94.52,254.73
527,EN19M8_D_calibrated.png:bot3rd,157026,66.62,33.53,17,248,625.35,319.71,83.15,702.03,10461169.00,10461169.00,475.74,859.58,85.36,331.08
528,EN19M8_D_calibrated.png:whole_wing,285924,74.20,33.88,17,248,662.81,549.26,80.92,992.60,21216601.00,21216601.00,-197.51,402.75,0.14,673.76
529,EN19M9_D_calibrated.png:edge3rd,7,0.00,0.00,0,0,20.36,0.44,130.86,542.00,0.00,0.00,-267.42,493.61,130.89,1.00
530,EN19M9_D_calibrated.png:mid3rd,130265,85.65,42.12,0,243,529.85,313.03,83.66,1054.38,11156945.00,11156945.00,371.48,1230.10,86.73,343.61
531,EN19M9_D_calibrated.png:bot3rd,139526,90.72,42.80,23,244,505.49,351.44,109.21,593.95,12657229.00,12657229.00,477.00,194.58,120.13,372.76
532,EN19M9_D_calibrated.png:whole_wing,269798,88.27,42.55,0,244,676.83,507.54,161.43,1117.96,23814174.00,23814174.00,-268.18,494.26,179.55,853.00
533,ENM11_D_calibrated.png:edge3rd,106946,67.74,40.76,16,209,564.46,241.23,93.15,595.60,7244953.00,7244953.00,425.00,807.23,86.19,250.36
534,ENM11_D_calibrated.png:mid3rd,142509,78.65,34.77,18,210,652.09,278.26,88.17,636.48,11207708.00,11207708.00,465.00,803.31,66.77,251.00
535,ENM11_D_calibrated.png:bot3rd,82573,100.91,38.68,22,224,444.60,236.47,87.01,505.33,8332357.00,8332357.00,715.00,713.09,72.86,250.90
536,ENM11_D_calibrated.png:whole_wing,331438,80.71,39.80,16,224,723.20,583.51,16.11,750.27,26748853.00,26748853.00,215.64,470.86,0.09,608.14
537,ENM13_D_calibrated.png:edge3rd,93060,94.22,35.55,19,203,504.40,234.91,87.18,574.69,8768527.00,8768527.00,395.38,732.09,83.74,247.47
538,ENM13_D_calibrated.png:mid3rd,140609,97.17,31.82,35,212,649.36,275.70,93.01,641.52,13662441.00,13662441.00,459.77,153.72,111.22,248.00
539,ENM13_D_calibrated.png:bot3rd,81988,108.93,39.86,22,235,445.18,234.49,95.59,508.06,8930916.00,8930916.00,704.72,242.65,101.28,247.62
540,ENM13_D_calibrated.png:whole_wing,314609,99.33,35.62,19,235,710.88,563.49,162.64,741.10,31249960.00,31249960.00,210.53,489.66,179.78,589.47
541,ENM14_D_calibrated.png:edge3rd,105865,78.75,38.82,16,203,584.06,230.79,88.80,605.55,8337325.00,8337325.00,301.67,768.73,82.09,253.31
542,ENM14_D_calibrated.png:mid3rd,138330,79.48,37.24,23,219,620.94,283.65,92.28,619.58,10994816.00,10994816.00,387.73,166.57,113.53,254.00
543,ENM14_D_calibrated.png:bot3rd,78224,96.42,34.35,18,212,420.34,236.95,96.12,469.44,7542687.00,7542687.00,639.62,264.28,90.32,253.83
544,ENM14_D_calibrated.png:whole_wing,322419,83.35,37.83,16,219,720.93,569.43,164.44,761.14,26874828.00,26874828.00,131.69,533.57,179.84,596.44
545,ENM15_D_calibrated.png:edge3rd,98672,73.75,38.90,15,200,558.72,224.86,89.54,603.29,7276851.00,7276851.00,385.64,785.73,89.90,242.59
546,ENM15_D_calibrated.png:mid3rd,132191,86.24,40.78,27,223,617.78,272.44,90.43,604.08,11399676.00,11399676.00,388.10,182.34,90.85,243.00
547,ENM15_D_calibrated.png:bot3rd,75417,104.01,39.37,26,241,409.88,234.28,91.96,467.78,7844301.00,7844301.00,630.00,254.81,90.00,242.34
548,ENM15_D_calibrated.png:whole_wing,306280,86.59,41.41,15,241,689.60,565.49,173.14,727.93,26520828.00,26520828.00,144.41,458.10,0.05,586.61
549,ENM16_D_calibrated.png:edge3rd,109944,86.53,37.72,18,220,573.34,244.16,89.77,603.90,9513431.00,9513431.00,450.68,182.60,91.54,252.61
550,ENM16_D_calibrated.png:mid3rd,138513,93.53,33.24,32,220,622.03,283.52,89.37,612.36,12955335.00,12955335.00,466.26,183.75,91.13,253.00
551,ENM16_D_calibrated.png:bot3rd,82538,100.61,39.13,20,216,432.98,242.72,86.75,478.00,8304341.00,8304341.00,719.00,720.98,89.99,252.77
552,ENM16_D_calibrated.png:whole_wing,330393,92.99,36.69,18,220,730.73,575.68,0.89,757.39,30724690.00,30724690.00,214.39,461.83,0.20,599.23
553,ENM18_D_calibrated.png:edge3rd,105380,55.89,36.63,15,202,568.42,236.05,89.97,617.45,5889186.00,5889186.00,361.80,177.42,91.78,252.57
554,ENM18_D_calibrated.png:mid3rd,139211,68.91,33.63,18,220,625.08,283.56,90.24,615.11,9592730.00,9592730.00,383.27,181.89,90.17,253.00
555,ENM18_D_calibrated.png:bot3rd,83963,97.14,39.41,23,244,433.87,246.40,89.74,473.85,8156213.00,8156213.00,633.20,254.71,90.07,252.97
556,ENM18_D_calibrated.png:whole_wing,327470,71.98,39.47,15,244,724.85,575.22,175.26,756.54,23571738.00,23571738.00,128.43,457.79,179.75,598.34
557,ENM1_D_calibrated.png:edge3rd,101135,78.64,39.55,16,195,561.37,229.38,89.65,595.29,7952933.00,7952933.00,362.73,186.94,92.19,240.14
558,ENM1_D_calibrated.png:mid3rd,126479,86.20,32.91,28,223,596.65,269.90,90.51,587.17,10902396.00,10902396.00,395.00,776.34,89.93,241.00
559,ENM1_D_calibrated.png:bot3rd,71113,101.66,32.72,27,249,399.32,226.74,93.23,452.33,7229404.00,7229404.00,635.00,264.60,90.31,240.70
560,ENM1_D_calibrated.png:whole_wing,297692,87.34,36.33,16,249,685.05,553.29,172.34,719.85,26001592.00,26001592.00,155.86,464.65,0.31,579.20
561,ENM20_D_calibrated.png:edge3rd,92298,78.15,43.70,16,222,539.73,217.73,90.25,573.58,7213544.00,7213544.00,378.39,772.51,88.19,231.91
562,ENM20_D_calibrated.png:mid3rd,120287,77.83,36.58,27,220,590.34,259.43,90.29,577.63,9362309.00,9362309.00,397.00,199.57,91.72,232.00
563,ENM20_D_calibrated.png:bot3rd,64978,101.38,43.64,26,209,384.80,215.00,87.33,433.78,6587151.00,6587151.00,629.00,272.90,90.08,231.96
564,ENM20_D_calibrated.png:whole_wing,276995,83.47,41.95,16,222,650.22,542.40,176.45,694.88,23120993.00,23120993.00,166.09,448.07,179.74,559.53
565,ENM21_D_calibrated.png:edge3rd,91092,62.96,31.61,17,193,527.18,220.00,88.75,565.03,5735025.00,5735025.00,341.31,759.46,85.21,237.45
566,ENM21_D_calibrated.png:mid3rd,123573,67.97,30.66,22,228,592.00,265.77,91.99,573.93,8398846.00,8398846.00,391.30,196.59,114.40,238.00
567,ENM21_D_calibrated.png:bot3rd,67486,88.44,37.21,20,249,401.48,214.03,96.08,450.14,5968154.00,5968154.00,629.35,269.24,90.05,237.26
568,ENM21_D_calibrated.png:whole_wing,282151,71.25,34.10,17,249,667.59,538.12,166.46,712.73,20102025.00,20102025.00,153.55,525.17,0.38,564.32
569,ENM23_D_calibrated.png:edge3rd,94338,85.91,36.09,18,200,530.54,226.40,87.60,572.32,8104209.00,8104209.00,403.17,737.38,84.03,243.56
570,ENM23_D_calibrated.png:mid3rd,133974,89.80,36.86,28,226,627.72,271.75,92.97,624.82,12030257.00,12030257.00,463.00,168.75,112.94,244.00
571,ENM23_D_calibrated.png:bot3rd,77599,98.77,38.78,26,222,452.67,218.27,95.28,499.59,7664096.00,7664096.00,707.55,253.09,103.32,243.14
572,ENM23_D_calibrated.png:whole_wing,305911,90.87,37.44,18,226,701.85,554.96,156.70,730.73,27798562.00,27798562.00,219.44,500.79,0.47,581.20
573,ENM24_D_calibrated.png:edge3rd,86211,101.54,36.88,19,219,510.35,215.08,87.38,543.69,8753496.00,8753496.00,318.11,726.65,82.93,233.29
574,ENM24_D_calibrated.png:mid3rd,118270,102.93,33.01,41,246,590.06,255.20,93.91,605.36,12173542.00,12173542.00,386.63,174.39,112.38,234.00
575,ENM24_D_calibrated.png:bot3rd,72730,109.81,40.92,26,247,409.60,226.08,90.88,470.98,7986362.00,7986362.00,619.00,268.77,101.52,233.14
576,ENM24_D_calibrated.png:whole_wing,277619,104.29,36.58,19,247,678.37,521.06,161.32,700.45,28954036.00,28954036.00,151.71,515.29,179.61,553.35
577,ENM25_D_calibrated.png:edge3rd,98373,88.85,36.80,19,214,554.14,226.03,87.27,589.74,8740571.00,8740571.00,294.43,745.89,80.99,239.54
578,ENM25_D_calibrated.png:mid3rd,134897,94.56,37.68,30,243,641.88,267.58,92.82,636.01,12756341.00,12756341.00,391.00,164.48,111.77,240.00
579,ENM25_D_calibrated.png:bot3rd,73465,111.22,39.51,29,248,447.44,209.05,95.84,503.84,8170927.00,8170927.00,631.00,254.17,99.85,239.24
580,ENM25_D_calibrated.png:whole_wing,306735,96.72,38.79,19,248,688.81,566.99,152.80,718.80,29667839.00,29667839.00,151.46,503.88,0.37,594.56
581,ENM26_D_calibrated.png:edge3rd,96326,65.26,35.64,16,206,535.89,228.86,89.55,565.32,6286658.00,6286658.00,363.20,768.87,89.48,240.82
582,ENM26_D_calibrated.png:mid3rd,120962,82.83,35.75,21,247,569.51,270.43,90.59,556.45,10018942.00,10018942.00,388.00,764.72,89.58,241.00
